year,total.factor.productivity,base.case.control.rate,mitigation.policy.control.rate,abatement.cost.bau,capital.stock.bau,gross.output.bau,net.output.bau,abatement.cost.mitigation.policy,capital.stock.mitigation.policy,gross.output.mitigation.policy,net.output.mitigation.policy,damages_bau,net.output_bau,consumption.per.capita_bau,damages_0.1reduction,abatement.cost_0.1reduction,net.output_0.1reduction,consumption.per.capita_0.1reduction,percent.change.consumption.per.capita_0.1reduction,damages_0.2reduction,abatement.cost_0.2reduction,net.output_0.2reduction,consumption.per.capita_0.2reduction,percent.change.consumption.per.capita_0.2reduction,damages_0.3reduction,abatement.cost_0.3reduction,net.output_0.3reduction,consumption.per.capita_0.3reduction,percent.change.consumption.per.capita_0.3reduction,damages_0.4reduction,abatement.cost_0.4reduction,net.output_0.4reduction,consumption.per.capita_0.4reduction,percent.change.consumption.per.capita_0.4reduction,temp.increase_0.1reduction,temp.increase_0.2reduction,temp.increase_0.3reduction,temp.increase_0.4reduction,temp.increase_bau,capital.stock_bau,population,population.millions,gross.output_bau,kaya.emissions_bau,total.emissions_bau,temp.increase_additional.ton.carbon,capital.stock_additional.ton.carbon,gross.output_additional.ton.carbon,kaya.emissions_additional.ton.carbon,total.emissions_additional.ton.carbon,damages_additional.ton.carbon,land.use.emissions_additional.ton.carbon,net.output_additional.ton.carbon,damages_bau_dollars,damages_additional.ton.carbon_dollars,marginal.damages_additional.ton.carbon_dollars,marginal.damages_additional.ton.CO2_dollars,discount.factor_0.03discount.rate,discount.factor_0.025discount.rate,discount.factor_0.05discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.03discount.rate,net.present.value_marginal.damages_additional.ton.CO2_0.03discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.025discount.rate,net.present.value_marginal.damages_additional.ton.CO2_0.025discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.05discount.rate,net.present.value_marginal.damages_additional.ton.CO2_0.05discount.rate
2144,0.0902534937423308,0,0,0,1233.31829367619,624.550229643145,624.550229643145,0,1233.31829069584,624.550229190372,624.550229190372,0.0345480853653852,624.550229643145,32915.5991949761,0.00490257464074803,1.56519709177323e-05,621.478550083392,33450.7085311347,0.0162570133689167,0.00430567039858964,0.000109006656793011,621.793042074405,33467.6358730766,0.0167712784090742,0.00411424213360958,0.000339241164636406,621.768805626514,33466.3313608707,0.0167316463732687,0.00402003370939516,0.000759166451793466,621.565379084964,33455.3820498318,0.0163989982882667,1.2783550159936,1.19800812442844,1.171073885174,1.15758854368254,3.39352743544654,1233.31829367619,14491569546.6915,14491.5695466915,624.550229643145,18116.4625647821,18217.2625647821,3.3935274354478,1233.31829367619,624.550229643145,18116.4625647821,18217.2625647821,0.0345480853654107,100.8,624.550229643145,21577014648682.3,21577014648698.2,15.9296875,4.34446022727273,0.0190463556462945,0.0365596506813403,0.00144755116975907,0.303402493459332,0.0827461345798178,0.582383810462913,0.158831948308067,0.0230590377745214,0.00628882848396037
2145,0.0908703126782082,0,0,0,1247.38751483006,631.490925491814,631.490925491814,0,1247.38751204814,631.490925069308,631.490925069308,0.0349526778083001,631.490925491814,33236.3257430109,0.00488478120196501,1.54655792004259e-05,628.396464116838,33782.6012456603,0.0164360978669354,0.00428935399231509,0.000107708549477052,628.714220397852,33799.6838270366,0.0169500710873309,0.00409846399602675,0.000335201306423663,628.691106086649,33798.4412013965,0.0169126835117697,0.00400453015046312,0.000750125907352452,628.488403337469,33787.5438992346,0.0165848102610935,1.27603307192839,1.19573603445954,1.16882619124584,1.155354224248,3.41334038776778,1247.38751483006,14508925421.3098,14508.9254213098,631.490925491814,18130.263723549,18229.263723549,3.41334038776903,1247.38751483006,631.490925491814,18130.263723549,18229.263723549,0.0349526778083257,99,631.490925491814,22072298857580.6,22072298857596.7,16.11328125,4.39453125,0.0184916074235869,0.0356679518842344,0.0013786201616753,0.297960471180844,0.0812619466856846,0.574727740322137,0.156743929178765,0.0222140944019946,0.00605838938236216
2146,0.0914907510042219,0,0,0,1261.57676695525,638.488917296527,638.488917296527,0,1261.57676435857,638.488916902269,638.488916902269,0.0353587512367278,638.488917296526,33559.8469058895,0.0048670373746061,1.52815007896181e-05,635.371610803879,34117.4528609791,0.0166152711200735,0.00427310653569599,0.000106426552963298,635.692633956485,34134.6907924353,0.0171289186198554,0.00408275904483916,0.000331211586867253,635.67064596691,34133.5101066995,0.017093737120395,0.00398910156087499,0.00074119756505491,635.468673729123,34122.6648341303,0.0167705749617702,1.27371338673006,1.19346924771106,1.1665846225684,1.15312641123671,3.43311089425358,1261.57676695525,14525992266.9621,14525.9922669621,638.488917296526,18143.5215059285,18240.7215059285,3.43311089425482,1261.57676695525,638.488917296526,18143.5215059285,18240.7215059285,0.0353587512367534,97.2,638.488917296526,22576170794095.6,22576170794111.9,16.30078125,4.44566761363636,0.0179530169161038,0.0347980018382775,0.0013129715825479,0.292648201526957,0.0798131458709884,0.567234615902859,0.154700349791689,0.0214024625545797,0.0058370352421581
2147,0.092114823120569,0,0,0,1275.88665206496,645.544408046054,645.544408046054,0,1275.88664964121,645.544407678159,645.544407678159,0.0357662635918443,645.544408046053,33886.1841541127,0.0048493450008159,1.50997058480648e-05,642.404192967418,34455.2865162198,0.0167945248576494,0.00425692902878963,0.000105160459453109,642.728485569522,34472.6799184468,0.0173078137587516,0.00406712805600635,0.000327271359274082,642.707628076799,34471.5612288497,0.0172748006112103,0.00397374861333146,0.000732379977707064,642.506393050563,34460.7680077563,0.0169562866987457,1.27139621424845,1.19120793438,1.1643493255901,1.15090523984839,3.45283765386502,1275.88665206496,14542768938.4822,14542.7689384822,645.544408046053,18156.2349463252,18251.6349463252,3.45283765386625,1275.88665206496,645.544408046053,18156.2349463252,18251.6349463252,0.0357662635918698,95.4,645.544408046053,23088711458416.2,23088711458432.7,16.4921875,4.49786931818182,0.0174301135107804,0.0339492700861244,0.0012504491262361,0.287460700166073,0.0783983727725654,0.559897727748504,0.152699380295047,0.0206226414490969,0.00562435675884462
2148,0.092742543852556,0,0,0,1290.3177566286,652.657598506987,652.657598506987,0,1290.31775436629,652.657598163696,652.657598163696,0.0361751729960653,652.657598506986,34215.3591360559,0.00483170585236283,1.49201649413985e-05,649.494411209672,34796.125543062,0.0169738509742582,0.0042408224230571,0.000103910063953644,649.821975835859,34813.6745468095,0.0174867493973817,0.00405157176288887,0.000323379985683019,649.80225300518,34812.617912479,0.0174558675256957,0.00395847194074133,0.000723671717655851,649.601761871033,34801.8767658984,0.0171419398963565,1.269081800931,1.18895225907198,1.16212044167675,1.14869084044132,3.47251940220475,1290.3177566286,14559254308.8337,14559.2543088337,652.657598506986,18168.4031552323,18262.0031552323,3.47251940220598,1290.3177566286,652.657598506986,18168.4031552323,18262.0031552323,0.0361751729960909,93.6,652.657598506986,23610001533186.8,23610001533203.5,16.6875,4.55113636363636,0.0169224403017285,0.033121239108414,0.00119090392974867,0.282393222535095,0.0770163334186622,0.552710677621659,0.150739275714998,0.0198732093276809,0.0054199661802766
2149,0.0933739283980161,0,0,0,1304.87065263728,659.828687033939,659.828687033939,0,1304.87065052567,659.828686713609,659.828686713609,0.0365854377567248,659.828687033939,34547.3936713082,0.00481412163248767,1.4742849031327e-05,656.642463723234,35139.9934590899,0.0171532415272727,0.00422478762272394,0.000102675164230491,656.973302945035,35157.6982051768,0.0176657185683879,0.00403609085747451,0.000319536836717473,656.954718931272,35156.7036881327,0.017636931533001,0.00394327213738432,0.00071507137645901,656.754978349447,35146.0146402465,0.0173275290933296,1.26677038599315,1.18670238093128,1.15989810723105,1.14648333864683,3.49215491049699,1304.87065263728,14575447269.232,14575.447269232,659.828687033939,18180.0253132729,18271.8253132729,3.49215491049821,1304.87065263728,659.828687033939,18180.0253132729,18271.8253132729,0.0365854377567504,91.8,659.828687033939,24140121359581.6,24140121359598.5,16.8671875,4.60014204545454,0.0164295536909986,0.0323134040082088,0.00113419421880825,0.27712036264739,0.0755782807220154,0.54503624416971,0.148646248409921,0.0191306665500548,0.00521745451365132
2150,0.0940089922979874,0,0,0,1319.54589852101,667.057869512854,667.057869512854,0,1319.5458965501,667.057869213952,667.057869213952,0.0369970163697445,667.057869512854,34882.3097510177,0.00479659397770819,1.45677294698505e-05,663.848546234582,35486.9139682679,0.0173326887343682,0.00420882548610763,0.000101455560767391,664.182662620724,35504.7746075924,0.0178447144417257,0.00402068599157398,0.000315741291460064,664.165221568136,35503.8422727455,0.0178179864281986,0.00392814976004462,0.000706577564604611,663.966238177901,35493.2053488712,0.0175130489412523,1.26446220158456,1.18445845376803,1.15768245380933,1.1442828554812,3.51174298460392,1319.54589852101,14591346729.2757,14591.3467292757,667.057869512854,18191.1006701892,18281.1006701892,3.51174298460513,1319.54589852101,667.057869512854,18191.1006701892,18281.1006701892,0.0369970163697701,90,667.057869512854,24679150917934,24679150917951,17.06640625,4.65447443181818,0.0159510230009695,0.0315252722031306,0.00108018497029358,0.272226638637639,0.0742436287193561,0.538023102560459,0.14673357342558,0.0184348755281743,0.00502769332586573
2151,0.0946477514134464,0,0,0,1334.34403996174,674.345339326072,674.345339326072,0,1334.34403812216,674.345339047167,674.345339047167,0.0374098675232891,674.345339326071,35220.1295393879,0.00477912445958101,1.43947779937106e-05,671.112851969244,35836.9109625871,0.0175121849710824,0.00419293682691245,0.000100251056727579,671.450248085888,35854.927656137,0.0180237303227181,0.00400535777798679,0.000311992737332303,671.43395412783,35854.0575712884,0.0179990261305431,0.0039131053291161,0.000698188911241808,671.235734546825,35843.4727978712,0.0176984942030444,1.26215747295138,1.18222062618228,1.15547360823557,1.14208950745495,3.53128246407681,1334.34403996174,14606951617.0771,14606.9516170771,674.345339326071,18201.6285446118,18289.8285446118,3.53128246407801,1334.34403996174,674.345339326071,18201.6285446118,18289.8285446118,0.0374098675233147,88.2,674.345339326071,25227169809135.8,25227169809153,17.2578125,4.70667613636364,0.0154864300980286,0.0307563631250054,0.00102874759075579,0.267261906926134,0.0728896109798548,0.530787547993258,0.144760240361798,0.0177539330310901,0.00484198173575184
2152,0.0952902219206854,0,0,0,1349.2656106173,681.691287433041,681.691287433041,0,1349.26560890032,681.691287172799,681.691287172799,0.0378239501014003,681.691287433041,35560.8753811933,0.00476171458642166,1.42239667195887e-05,678.435571732049,36190.0085298389,0.0176917227683998,0.00417712241549276,9.90614579203458e-05,678.776250143074,36208.181448705,0.0182027596501194,0.00399010679163817,0.00030829056999052,678.761107401694,36207.373684545,0.0181800446817355,0.00389813932967958,0.000689904063947939,678.56365822524,36196.8410891479,0.0178838597514098,1.25985641859455,1.17998904168538,1.15327169271283,1.13990340667965,3.55077222124053,1349.2656106173,14622260879.3995,14622.2608793995,681.691287433041,18211.6083277529,18298.0083277529,3.55077222124173,1349.2656106173,681.691287433041,18211.6083277529,18298.0083277529,0.0378239501014258,86.4,681.691287433041,25784257240426.7,25784257240444.1,17.43359375,4.75461647727273,0.0150353690272122,0.0300062079268346,0.000979759610243605,0.262120515501751,0.0714874133186594,0.523116038974463,0.142668010629399,0.0170807310176454,0.00465838118663055
2153,0.0959364202878813,0,0,0,1364.31113279084,689.095902306089,689.095902306089,0,1364.3111311883,689.095902063263,689.095902063263,0.0382392231876022,689.095902306089,35904.5698017348,0.00474436580498389,1.40552681384864e-05,685.816893843153,36546.2309537011,0.0178712948103697,0.00416138298008526,9.78865727618993e-05,686.160857110405,36564.5602790901,0.0183817959942097,0.00397493357068765,0.000304634193204079,686.14686969635,36563.8149091975,0.0183610362442197,0.00388325221255316,0.000681721688455987,685.950197496769,36553.3345204924,0.0180691405673451,1.25755925042439,1.17776383881847,1.15107682493215,1.13772466097224,3.57021116030981,1364.31113279084,14637273481.7812,14637.2734817812,689.095902306089,18221.0394819592,18305.6394819592,3.570211160311,1364.31113279084,689.095902306089,18221.0394819592,18305.6394819592,0.0382392231876277,84.6,689.095902306089,26350492005944.7,26350492005962.3,17.62890625,4.80788352272727,0.0145974456574876,0.0292743491969118,0.000933104390708196,0.257337000985319,0.0701828184505415,0.51607475752212,0.140747661142396,0.0164496098252582,0.0044862572250704
2154,0.0965863632541646,0,0,0,1379.4811180191,696.559369867448,696.559369867448,0,1379.48111652339,696.559369640874,696.559369640874,0.0386556460684709,696.559369867448,36251.2355068811,0.00472707950209924,1.38886551102236e-05,693.257004075301,36905.6027139107,0.0180508939317503,0.0041457192080112,9.67262122370459e-05,693.604254758823,36924.0886371583,0.0185608330549041,0.00395983861761008,0.000301023018736113,693.591426770942,36923.4057380003,0.018541995099496,0.00386844439531608,0.000673640468387686,693.395538096902,36912.9775857598,0.0182543317386565,1.2552661739115,1.1755451512683,1.14888911817896,1.1355533739571,3.58959821653579,1379.4811180191,14651988408.6574,14651.9884086574,696.559369867448,18229.9215393573,18312.7215393573,3.58959821653698,1379.4811180191,696.559369867448,18229.9215393573,18312.7215393573,0.0386556460684964,82.8,696.559369867448,26925952467273.1,26925952467291,17.8203125,4.86008522727273,0.0141722773373666,0.0285603406799139,0.00088867084829352,0.252554410988541,0.0688784757241476,0.508954196022528,0.138805689824326,0.0158363922262306,0.00431901606169926
2155,0.0972400678134175,0,0,0,1394.77606758803,704.081873445599,704.081873445599,0,1394.77606619204,704.081873234191,704.081873234191,0.0390731782371613,704.081873445598,36600.8953841283,0.00470985700627783,1.37241008581423e-05,700.756085610314,37268.1484874744,0.0182305131156844,0.00413013174684906,9.5580189862309e-05,701.106626268558,37286.7912100573,0.0187398646598811,0.00394482240024962,0.000297456466228742,701.09496179361,37286.1708609896,0.0187229156464441,0.00385371626330683,0.000665659104996669,700.89986316948,37275.7949760803,0.018439428458483,1.2529773882341,1.17333310798043,1.1467086814371,1.13338964516575,3.60893235538163,1394.77606758803,14666404663.4823,14666.4046634823,704.081873445598,18238.2541011833,18319.2541011833,3.60893235538282,1394.77606758803,704.081873445598,18238.2541011833,18319.2541011833,0.0390731782371869,81,704.081873445598,27510716534694.3,27510716534712.3,18.01171875,4.91228693181818,0.0137594925605501,0.0278637470047941,0.000846353188850971,0.247832110143346,0.0675905754936398,0.501873974371506,0.136874720283138,0.0152442756007493,0.00415752970929527
2156,0.0978975511944382,0,0,0,1410.19647298726,711.663593692718,711.663593692718,0,1410.19647168436,711.663593495464,711.663593495464,0.0394917793968854,711.663593692718,36953.5725016579,0.00469269958927125,1.35615789636951e-05,708.314318956875,37633.8931478403,0.0184101454913984,0.00411462120557857,9.44483216482369e-05,708.668152146869,37652.692881388,0.0189188847627318,0.00392988535284758,0.000293933963085784,708.657655259232,37652.1351646553,0.0189037923996672,0.0038390681705962,0.000657776316905969,708.463353184465,37641.8115790316,0.0186244260238406,1.25069308642199,1.17112783326993,1.14453561949051,1.13123357013427,3.62821257172571,1410.19647298725,14680521268.8464,14680.5212688464,711.663593692718,18246.0368358461,18325.2368358461,3.62821257172688,1410.19647298725,711.663593692718,18246.0368358461,18325.2368358461,0.039491779396911,79.2,711.663593692718,28104861646907.5,28104861646925.7,18.2109375,4.96661931818182,0.0133587306413108,0.0271841434193113,0.000806050656048544,0.243275008788246,0.0663477296695216,0.495048736800114,0.135013291854577,0.014678938119134,0.00400334675976383
2157,0.0985588308624837,0,0,0,1425.74281630093,719.304708645073,719.304708645073,0,1425.74281508493,719.304708461027,719.304708461027,0.0399114094643386,719.304708645073,37309.2901148133,0.0046756084675985,1.34010633618805e-05,715.931882010572,38002.8617716253,0.0185897843319358,0.00409918815569664,9.33304260676171e-05,716.289010288128,38021.8187379342,0.0190978874411217,0.00391502787704453,0.000290454944373822,716.279685049501,38021.3237386703,0.0190846199878335,0.00382450044093571,0.000649990839886651,716.086185997986,38011.0524853676,0.018809319834141,1.24841345549708,1.16892944692949,1.14237003302265,1.12908524049865,3.6474378890914,1425.74281630093,14694337266.6001,14694.3372666001,719.304708645073,18253.2694817008,18330.6694817008,3.64743788909257,1425.74281630093,719.304708645073,18253.2694817008,18330.6694817008,0.0399114094643642,77.4,719.304708645073,28708464756360.3,28708464756378.7,18.40625,5.01988636363636,0.0129696413993309,0.0265211155310354,0.000767667291474804,0.238722462006434,0.0651061260017547,0.488154282743121,0.133132986202669,0.0141298760837081,0.00385360256828403
2158,0.0992239244997414,0,0,0,1441.41557057275,727.00539362483,727.00539362483,0,1441.41556943786,727.005393453109,727.005393453109,0.0403320285730695,727.00539362483,37668.0716643564,0.00465858480403585,1.32425283358938e-05,723.608949956112,38375.0796369744,0.018769423051911,0.00408383313230597,9.22263240182177e-05,723.969375875984,38394.1940680206,0.0192768668949755,0.00390025034285743,0.000287018852706256,723.961226335096,38393.7618742499,0.019265393152052,0.00381001336868223,0.000642301426598322,723.768536754545,38383.5429873783,0.0189941053897633,1.24613867661079,1.1667380643352,1.14021201871369,1.12694474408793,3.6666073589023,1441.41557057275,14707851717.9663,14707.8517179663,727.00539362483,18259.9518445389,18335.5518445389,3.66660735890346,1441.41557057275,727.00539362483,18259.9518445389,18335.5518445389,0.0403320285730951,75.6,727.00539362483,29321602308452.3,29321602308470.9,18.609375,5.07528409090909,0.0125918848537193,0.0258742590546687,0.000731111706166479,0.234327107199682,0.0639073928726406,0.481503789595475,0.131319215344221,0.0136055319069418,0.00371059961098414
2159,0.0998928499925263,0,0,0,1457.21520011294,734.765821178964,734.765821178964,0,1457.21519905376,734.765821018744,734.765821018744,0.0407535970767866,734.765821178964,38029.9407766711,0.00464162970907146,1.30859485120799e-05,731.345695206465,38750.5722239024,0.0189490552052972,0.00406855663517695,9.1135838787642e-05,731.709421322479,38769.844361854,0.0194558174446811,0.00388555308963233,0.000283625138133927,731.702451514798,38769.475064492,0.0194461067442574,0.00379560721969919,0.000634706846344372,731.510577826147,38759.3085792325,0.0191787782906259,1.24386892517814,1.16455379654999,1.13806166933553,1.1248121650153,3.68572005976157,1457.21520011294,14721063703.6522,14721.0637036522,734.765821178964,18266.0837963684,18339.8837963684,3.68572005976273,1457.21520011294,734.765821178964,18266.0837963684,18339.8837963684,0.0407535970768122,73.8,734.765821178964,29944350222121.7,29944350222140.5,18.80078125,5.12748579545454,0.0122251309259411,0.0252431795655304,0.000696296863015695,0.229842012291228,0.0626841851703348,0.474591497066008,0.129434044654366,0.0130909250066193,0.00357025227453253
2160,0.100565625448408,0,0,0,1473.14216076102,742.586161230514,742.586161230514,0,1473.14215977251,742.586161081027,742.586161081027,0.041176075552605,742.586161230517,38394.9212749292,0.00462474424232558,1.29312988560032e-05,739.142287553355,39129.3652258067,0.0191286744832354,0.00405335912978343,9.00587960259527e-05,739.509316418613,39148.795323041,0.0196347335293032,0.00387093642697326,0.000280273258059919,739.503530366042,39148.4890158954,0.0196267557255884,0.00378128223223513,0.000627205884881311,739.312478962794,39138.3749684914,0.019363334234721,1.24160437100895,1.16237675042467,1.1359190738448,1.1226875837672,3.70477509675486,1473.14216076102,14733972323.9717,14733.9723239717,742.586161230517,18271.6652809037,18343.6652809037,3.70477509675601,1473.14216076102,742.586161230517,18271.6652809037,18343.6652809037,0.0411760755526306,72,742.586161230517,30576783879146.7,30576783879165.7,18.99609375,5.18075284090909,0.0118690591513991,0.0246274922590541,0.000663139869538757,0.225465760364272,0.0614906619175288,0.467826151780391,0.127588950485561,0.012597067131121,0.003435563763033
2161,0.101242269156593,0,0,0,1489.19690015563,750.466580812166,750.466580812166,0,1489.19689923308,750.466580672693,750.466580672693,0.0415994248042229,750.466580812168,38763.0371686933,0.00460792941393719,1.27785546665023e-05,746.998893902036,39511.484539013,0.0193082747118733,0.00403824104831308,8.89950237042715e-05,747.369228068994,39531.0728581276,0.0198136097048301,0.00385640063564785,0.000276962677110718,747.364629779586,39530.8296379002,0.0198073351648246,0.00376703861777989,0.000619797344130444,747.174407027247,39520.7680656551,0.0195477690167621,1.23934517843593,1.1602070286969,1.13378431747369,1.12057107729049,3.72377160077535,1489.19690015563,14746576698.9413,14746.5766989413,750.466580812168,18276.6963056979,18346.8963056979,3.72377160077649,1489.19690015563,750.466580812168,18276.6963056979,18346.8963056979,0.0415994248042485,70.2,750.466580812168,31218978096578.1,31218978096597.3,19.19140625,5.23401988636364,0.0115233583994166,0.0240268217161503,0.000631561780513102,0.221149452407553,0.0603134870202418,0.461108496450963,0.125756862668444,0.0121205587018003,0.0033056069186728
2162,0.10192279959722,0,0,0,1505.37985791874,758.407244144519,758.407244144519,0,1505.37985705777,758.407244014392,758.407244014392,0.0420236058650278,758.407244144518,39134.3126613372,0.0045911861859178,1.26276915715575e-05,754.915678349138,39896.9562704734,0.0194878498502315,0.00402320279065286,8.79443520859926e-05,755.289320369722,39916.7030843012,0.0199924406424265,0.00384194596847024,0.000273692867046621,755.285913837381,39916.5230505891,0.0199878402368031,0.00375287656189927,0.000612480041977388,755.096526072865,39906.5139918614,0.0197320785267584,1.23709150643998,1.15804473008787,1.13165748181892,1.11846271907758,3.74270872787022,1505.37985791874,14758875968.3933,14758.8759683933,758.407244144518,18281.1769453204,18349.5769453204,3.74270872787136,1505.37985791874,758.407244144518,18281.1769453204,18349.5769453204,0.0420236058650534,68.4,758.407244144518,31871007113111.2,31871007113130.6,19.390625,5.28835227272727,0.0111877266013753,0.023440801674293,0.000601487410012478,0.216937011129793,0.0591646393990346,0.454531794965588,0.123963216808797,0.0116632168097732,0.00318087731175633
2163,0.102607235435983,0,0,0,1521.69146583866,766.408312605824,766.408312605824,0,1521.69146503516,766.408312484417,766.408312484417,0.0424485800011309,766.408312605828,39508.7721518571,0.00457451547347317,1.24786855236667e-05,762.892802152494,40285.8067397534,0.0196673939880917,0.0040082447253502,8.69066136945859e-05,763.269754578201,40305.7123313768,0.0201712211267059,0.00382757265116184,0.000270463306661541,763.267543782391,40305.595586675,0.0201682662208574,0.00373879622504837,0.000605252812047843,763.078997313426,40295.639080874,0.0199162587486252,1.23484350877256,1.15588994939688,1.12953864492866,1.11636257924989,3.76158565860777,1521.69146583866,14770869292.0813,14770.8692920813,766.408312605828,18285.1073409979,18351.7073409979,3.7615856586089,1521.69146583866,766.408312605828,18285.1073409979,18351.7073409979,0.0424485800011565,66.6,766.408312605828,32532944571180.2,32532944571199.8,19.58203125,5.34055397727273,0.0108618704867722,0.0228690748041883,0.000572845152392836,0.212697487305425,0.0580084056287523,0.447822937474203,0.122133528402055,0.0112174716755675,0.00305931045697296
2164,0.10329559551425,0,0,0,1538.13214802808,774.469944663007,774.469944663007,0,1538.13214727821,774.469944549737,774.469944549737,0.042874308714326,774.469944663009,39886.4402347047,0.00455791814629379,1.23315127951218e-05,770.930423662436,40678.0624790029,0.0198469013439165,0.00399336719055053,8.58816432806931e-05,771.310689044403,40698.1271417681,0.0203499460540279,0.00381328088319047,0.000267273481680603,771.309677949851,40698.0737914707,0.0203486084992829,0.00372479774336445,0.000598114503478433,771.121979054412,40688.1698790532,0.0201003057588228,1.23260133407546,1.15374277759394,1.12742788138761,1.11427072463928,3.78040159746404,1538.13214802808,14782555849.78,14782.55584978,774.469944663009,18288.4876990716,18353.2876990716,3.78040159746517,1538.13214802808,774.469944663009,18288.4876990716,18353.2876990716,0.0428743087143516,64.8,774.469944663009,33204863497448.9,33204863497468.6,19.76953125,5.39169034090909,0.0105455053269633,0.022311292491891,0.000545566811802701,0.208479697108442,0.0568580992113932,0.44108379414633,0.120295580221726,0.0107856001348964,0.00294152730951719
2165,0.103987898845423,0,0,0,1554.70232105113,782.592295843202,782.592295843202,0,1554.70232035133,782.592295737525,782.592295737525,0.0433007537449718,782.592295843202,40267.3417017121,0.00454139502981467,1.2186149973548e-05,779.028698293403,41073.7502350596,0.0200263662627904,0.00397857049491156,8.48692777910661e-05,779.412279182462,41093.9742725907,0.0205286104308058,0.00379907083858832,0.000264122884663478,779.412471738867,41093.9844249942,0.0205288625558047,0.00371088122943949,0.000591063980700382,779.225626664607,41084.1331474616,0.0202842157249899,1.23036512599779,1.15160330191022,1.12532526240021,1.11218721886792,3.79915577222852,1554.70232105113,14793934841.3865,14793.9348413865,782.592295843202,18291.3182907174,18354.3182907174,3.79915577222964,1554.70232105113,782.592295843202,18291.3182907174,18354.3182907174,0.0433007537449973,63,782.592295843202,33886836285018.6,33886836285038.6,19.97265625,5.44708806818182,0.0102383546863721,0.0217671146262351,0.000519587439812096,0.204487138716486,0.0557692196499508,0.434747097984142,0.118567390359311,0.0103775413271846,0.00283023854377761
2166,0.104684164619247,0,0,0,1571.40239403152,790.775518761849,790.775518761849,0,1571.40239337845,790.775518663256,790.775518663256,0.0437278770747966,790.775518761846,40651.5015469261,0.00452494690644536,1.2042573957749e-05,787.187778551866,41472.8969745226,0.0202057832143861,0.00396385491849505,8.38693563396293e-05,787.574677498612,41493.2807007378,0.0207072093718342,0.00378494266674938,0.000261011014914327,787.576077640345,41493.3544670429,0.020709023974058,0.00369704677307309,0.000584100123237981,787.390092604023,41483.5558669371,0.0204679849045795,1.22813502331046,1.14947160592669,1.12323085587208,1.11011212242624,3.81784743342793,1571.40239403152,14805005487.0208,14805.0054870208,790.775518761846,18293.5994533161,18354.7994533161,3.81784743342904,1571.40239403152,790.775518761846,18293.5994533161,18354.7994533161,0.0437278770748221,61.2,790.775518761846,34578934678176.5,34578934678196.7,20.16796875,5.50035511363636,0.00994015018094378,0.0212362093914489,0.000494845180773425,0.200472638219581,0.0546743558780676,0.428291207375198,0.116806692920509,0.00998002214192653,0.00272182422052542
2167,0.105384412187459,0,0,0,1588.23276875598,799.019763008903,799.019763008903,0,1588.23276814653,799.019762916921,799.019762916921,0.0441556409296233,799.019763008907,41038.9449641621,0.00450857451677064,1.1900761952996e-05,795.40781392301,41875.5298814027,0.020385146790961,0.00394922071363638,8.288172017467e-05,795.798033477812,41896.073620528,0.0208857380986369,0.00377089649320662,0.000257937378379688,795.800645123626,41896.2111148427,0.0208890884361002,0.00368329444200629,0.000577221825480085,795.615526310561,41886.4652357447,0.0206516096435397,1.22591116001808,1.14734776966073,1.12114472648965,1.10804549274933,3.8364758537675,1588.23276875598,14815767027.1172,14815.7670271172,799.019763008907,18295.331587548,18354.731587548,3.83647585376861,1588.23276875598,799.019763008907,18295.331587548,18354.731587548,0.0441556409296488,59.4,799.019763008907,35281229751094,35281229751114.4,20.3671875,5.5546875,0.00965063124363474,0.0207182530648282,0.000471281124546119,0.196556216032467,0.0536062407361273,0.421972544843806,0.115083421321038,0.00959867102884166,0.00261781937150227
2168,0.106088661071835,0,0,0,1605.19383974234,807.325175197988,807.325175197988,0,1605.1938391736,807.325175112174,807.325175112174,0.0445840077820146,807.325175197986,41429.6973529271,0.0044922785607228,1.17606914670881e-05,803.688950919615,42281.6763633096,0.0205644517053725,0.00393466810579263,8.19062126514038e-05,804.082493632654,42302.3804498954,0.0210641919378291,0.00375693242038965,0.000254901487563104,804.086320685385,42302.5817892379,0.0210690517209169,0.00366962428263642,0.000570427996489054,803.902074248894,42292.8886757642,0.0208350863749702,1.22369366546845,1.14523186965095,1.1190669357981,1.10598738429158,3.85504032758909,1605.19383974234,14826218722.5216,14826.2187225216,807.325175197986,18296.5151593416,18354.1151593416,3.85504032759019,1605.19383974234,807.325175197986,18296.5151593416,18354.1151593416,0.0445840077820401,57.6,807.325175197986,35993791893643.3,35993791893663.9,20.5625,5.60795454545454,0.00936954489673276,0.0202129298193446,0.000448839166234399,0.192661266939067,0.0525439818924729,0.415628369410274,0.113353191657347,0.00922925535569483,0.00251706964246223
