Year,Rich...Population..million.,Middle...Population..million.,Poor...Population..million.,Rich...Output...trill.,Middle...Output...trill.,Poor...Output...trill.,Rich...emission.intensity.of.GDP..Mt.C..trill.,Middle...emission.intensity.of.GDP..Mt.C..trill.,Poor...emission.intensity.of.GDP..Mt.C..trill.,Rich.consumption.trillions,Middle.consumption.trillions,Poor.consumption.trillions,Rich.per.capita.consumption.dollars,Middle.per.capita.consumption.dollars,Poor.per.capita.consumption.dollars,Rich.emissions.MtC,Middle.emissions.MtC,Poor.emissions.MtC,Global.emissions.MtC,atmospheric.carbon,temp.increase,Rich.damages,Middle.damages,Poor.damages,Rich.damages.trillions,Middle.damages.trillions,Poor.damages.trillions,extra.ton.emissions,temp.increase_extra.ton.emissions,Rich.damages_extra.ton.emissions,Middle.damages_extra.ton.emissions,Poor.damages_extra.ton.emissions,Rich.damages_extra.ton.emissions_trillions,Middle.damages_extra.ton.emissions_trillions,Poor.damages_extra.ton.emissions_trillions,Rich.marginal.damages,Middle.marginal.damages,Poor.marginal.damages,Rich_conversion.factor,Middle_conversion.factor,Poor_conversion.factor,Rich_utility.loss,Middle_utility.loss,Poor_utility.loss
2155,1165.35224874419,2963.90220594801,4369.15069411865,192.959529232347,83.3828983450237,31.2629725733746,10.3787266671835,83.4984595898761,419.757897432077,150.50843280123,65.0386607091185,24.3851186072322,129152.737263279,21943.5919911925,5581.2033766785,2002.67421173093,6962.34356794871,13122.8796348764,22087.8974145561,917.296630374652,4.00538236088162,0.197837862690216,0.174998559867857,0.153373806801763,38.1747008490378,14.5918871279871,4.79492111551758,22087.8974145561,4.0053823608827,0.197837862690264,0.174998559867897,0.153373806801798,38.174700849047,14.5918871279904,4.79492111551867,9.2299501375237,3.33066907387547,1.09245945623115,1.811239215848e-06,1.06603560009344e-05,4.19132733171568e-05,1.67176476494046e-05,3.55061180488149e-05,4.57885517769289e-05
2156,1165.35492625704,2963.91562182979,4369.19106741351,193.734614845941,83.8996872508856,31.4418195192736,10.2262462766579,82.5114127383709,419.764997013384,151.112999579834,65.4417560556908,24.5246192250334,129671.223912176,22079.4936177333,5613.08005226505,1981.17788372805,6922.68172337806,13198.1752766032,22102.0348837094,920.913003931161,4.02670663354491,0.198779505985127,0.175784262262539,0.154061554397088,38.510471031295,14.7482446274547,4.84397558821199,22102.0348837094,4.02670663354599,0.198779505985175,0.175784262262579,0.154061554397122,38.5104710313042,14.748244627458,4.84397558821308,9.2086338554509,3.32534000335727,1.09068309939175,1.78613567136865e-06,1.04898419587644e-05,4.12626216663535e-05,1.64478694137938e-05,3.48822910943747e-05,4.50044440880878e-05
2157,1165.35746990008,2963.92836697518,4369.22942239805,194.503076952768,84.4141260728331,31.6197772823514,10.0760000638969,81.5359746718632,419.771813221043,151.712400023159,65.8430183368098,24.6634262802341,130185.289871756,22214.7805832452,5644.80000839543,1959.81301580424,6882.78804542199,13273.0912434582,22115.6923046844,924.518012549365,4.04796117164792,0.199716893430656,0.176565856768032,0.154745695433249,38.8455502917108,14.9046524933745,4.89302442500192,22115.6923046844,4.04796117164899,0.199716893430704,0.176565856768072,0.154745695433283,38.8455502917199,14.9046524933778,4.89302442500301,9.17310671866289,3.31645821916027,1.08890674255235,1.76146803177457e-06,1.0322731996253e-05,4.06245085698951e-05,1.61581342369812e-05,3.42349093731618e-05,4.42363012946347e-05
2158,1165.35988636625,2963.94047491536,4369.26585995323,195.264926948318,84.9261933898213,31.7968404177666,9.92795546626057,80.5720103404649,419.778350019489,152.306643019688,66.2424308440606,24.801535525858,130694.942224758,22349.4470974328,5676.36219008277,1938.58149886553,6842.674131981,13347.6252064031,22128.8808372496,928.11165677387,4.06914525171501,0.200650004740218,0.177343331976365,0.155426220031643,39.1799085177784,15.06109410782,4.94206271508282,22128.8808372496,4.06914525171607,0.200650004740265,0.177343331976404,0.155426220031677,39.1799085177875,15.0610941078233,4.94206271508391,9.14468500923249,3.31290550548147,1.08446585045385,1.73722681891283e-06,1.01589429814214e-05,3.99986384106689e-05,1.58863920485488e-05,3.36556181330232e-05,4.33771574210222e-05
2159,1165.36218201387,2963.95197750552,4369.30047591933,196.020176969224,85.4358684113288,31.9730036700486,9.78208039037704,79.6193862239338,419.784611288903,152.895738035995,66.6399773608365,24.9389428626379,131200.188572942,22483.4875418329,5707.76557942965,1917.48512924888,6802.35140441877,13421.77491737,22141.6114510377,931.693939758951,4.09025817828474,0.201578820979814,0.178116677662836,0.156103119350476,39.5135161617107,15.2175530346652,4.9910856078988,22141.6114510377,4.09025817828579,0.20157882097986,0.178116677662875,0.15610311935051,39.5135161617198,15.2175530346685,4.99108560789989,9.10915787244448,3.30580007812387,1.08268949361445,1.71340280424937e-06,9.99839418153709e-06,3.93847238276712e-05,1.56076566429966e-05,3.30526922664385e-05,4.26414266971264e-05
2160,1165.36436288341,2963.96290500858,4369.33336134766,196.768839875255,85.9431309721965,32.1482619716008,9.63834320555329,78.6779703156599,419.790600827719,153.479695102699,67.0356421583132,25.0756443378486,131701.037024121,22616.8964682502,5739.00919524126,1896.52561087627,6761.83110746535,13495.5382086252,22153.8949269668,935.264867189379,4.11129928339902,0.202503324536606,0.178885884755599,0.15677638555806,39.8463442399503,15.3740130226277,5.04008831388121,22153.8949269668,4.11129928340007,0.202503324536652,0.178885884755637,0.156776385558094,39.8463442399593,15.374013022631,5.04008831388229,9.08784159037168,3.30402372128447,1.08091313677505,1.6899870011808e-06,9.84100718351194e-06,3.87824854501631e-05,1.53583341565184e-05,3.25149211756543e-05,4.19204979998686e-05
2161,1165.36643471334,2963.97328617476,4369.3646027397,197.51092923164,86.4479615273903,32.322610441174,9.49671273727239,77.7476321067727,419.79632235504,154.058524800679,67.4294099913644,25.2116361441158,132197.496179452,22749.668597178,5770.09209263686,1875.70455738462,6721.12430921198,13568.9129921195,22165.7418587161,938.824447202694,4.13226792609653,0.203423499087911,0.179650945305697,0.157446011806507,40.1783643324049,15.5304580081461,5.08906610513822,22165.7418587161,4.13226792609758,0.203423499087957,0.179650945305735,0.157446011806541,40.178364332414,15.5304580081494,5.0890661051393,9.05941988094128,3.29691829392686,1.07913677993565,1.66697065761549e-06,9.68670581727588e-06,3.81916516415038e-05,1.51017871165475e-05,3.19362776168646e-05,4.12140159728365e-05
2162,1165.36840295528,2963.98314831718,4369.39428227436,198.24645929171,86.9503411466916,32.4960443823114,9.35715826077647,76.8282425703704,419.801779512961,154.632238247534,67.8212660944195,25.3469146182029,132689.575120965,22881.7988162063,5801.01336265979,1855.02349423111,6680.24190119449,13641.8972588265,22177.1626542521,942.372690312913,4.15316349191063,0.204339329570619,0.18041185245757,0.158111992205832,40.5095485814171,15.6868721180923,5.13801431609638,22177.1626542521,4.15316349191167,0.204339329570665,0.180411852457608,0.158111992205865,40.5095485814262,15.6868721180956,5.13801431609746,9.03099817151087,3.28981286656926,1.07558406625685,1.64434524881327e-06,9.53541608200296e-06,3.76119582522682e-05,1.48500789353652e-05,3.13697345146648e-05,4.04548229968576e-05
2163,1165.37027278828,2963.99251738364,4369.42247802381,198.975444979862,87.4502515093185,32.6685592817634,9.21964949473462,75.9196741458718,419.806975868827,155.200847084293,68.2111961772684,25.4814762397754,133177.283399342,23013.2821784177,5831.77213188598,1834.48386077319,6639.19459856199,13714.4890780686,22188.1675374038,945.909609335672,4.1739853923717,0.205250802151043,0.181168600420026,0.158774321798468,40.8398696904775,15.8432396723225,5.18692834409502,22188.1675374038,4.17398539237274,0.205250802151088,0.181168600420064,0.158774321798501,40.8398696904865,15.8432396723258,5.1869283440961,8.99547103472287,3.28448379605106,1.07291953099775,1.62210247047394e-06,9.38706607507181e-06,3.70431483822769e-05,1.45915757885007e-05,3.0831666416034e-05,3.97443173889926e-05
2164,1165.37204913248,2964.00141802492,4369.44926415863,199.697901874827,87.9476748984767,32.8401508078769,9.08415659499458,75.0218007234929,419.811914917408,155.764363462365,68.5991864208118,25.615317630144,133660.631021928,23144.1139007698,5862.36756203104,1814.08701232279,6597.99294032806,13786.6865968313,22198.7665494821,949.435219314762,4.19473306451429,0.206157904195192,0.181921184437672,0.159432996534189,41.1693009226914,15.9995451860702,5.23580364993448,22198.7665494821,4.19473306451532,0.206157904195237,0.181921184437709,0.159432996534222,41.1693009227003,15.9995451860734,5.23580364993555,8.97415475265007,3.27560201185406,1.07025499573865,1.60023423206481e-06,9.24158592364856e-06,3.64849721511782e-05,1.43607496390377e-05,3.02717574442254e-05,3.9048223714184e-05
2165,1165.37373666204,2964.00987365953,4369.47471114272,200.413846193241,88.442594195849,33.0108148089574,8.95065014841731,74.1344976288459,419.816600082989,156.322800030728,68.9852234727622,25.7484355509868,134139.628440984,23274.2893624674,5892.79884955621,1793.83422217441,6556.64728970115,13858.4880390657,22208.9695509412,952.949537450096,4.21540597038889,0.207060624239486,0.182669600762816,0.160088013245442,41.4978160990087,16.1557733721834,5.28463575837922,22208.9695509412,4.21540597038991,0.207060624239531,0.182669600762852,0.160088013245475,41.4978160990177,16.1557733721867,5.28463575838028,8.93862761586206,3.26849658449646,1.06847863889925,1.57873265037818e-06,9.09890771878452e-06,3.5937186477242e-05,1.41117032667335e-05,2.97397488014957e-05,3.83981160930721e-05
2166,1165.37533981745,2964.01790653532,4369.49888591838,201.12329477352,88.9349928760184,33.1805473116056,8.81910116679372,73.2576416076654,419.821034721404,156.876169923346,69.3692944432944,25.8808269030523,134614.286542154,23403.8041033231,5923.06522527301,1773.72668360655,6515.16783449164,13929.8917049808,22218.7862230789,956.452583027039,4.23600359657864,0.207958951961899,0.183413846627835,0.160739369623093,41.8253895962252,16.3119091432097,5.3334202586167,22218.7862230789,4.23600359657966,0.207958951961943,0.183413846627872,0.160739369623125,41.8253895962341,16.3119091432129,5.33342025861776,8.91731133378926,3.26494387081766,1.06492592522045,1.55759004330991e-06,8.95896545192643e-06,3.53995548640377e-05,1.38895153466047e-05,2.92505193411344e-05,3.76979037159774e-05
2167,1165.37686281718,2964.025537788,4369.52185208233,201.826265060021,89.4248550008336,33.3493445190295,8.68948108084228,72.3911108106578,419.825222121994,157.424486746817,69.7513869006502,26.012488724843,135084.616633163,23532.6538221072,5953.16595394678,1753.76551185611,6473.56458759235,14000.8959703244,22228.2260697729,959.944377347141,4.25652545372097,0.208852878153538,0.184153920218012,0.161387064192577,42.1519963447643,16.4679376133308,5.38215280467298,22228.2260697729,4.25652545372198,0.208852878153582,0.184153920218049,0.161387064192609,42.1519963447732,16.4679376133341,5.38215280467405,8.88178419700125,3.25783844346006,1.06226138996135,1.53679892385062e-06,8.8216949537411e-06,3.48718471946827e-05,1.3649516395825e-05,2.87396569567754e-05,3.70430168715434e-05
2168,1165.37830966881,2964.03278749672,4369.54367005275,202.522775087488,89.9121652137148,33.5172028093333,8.56176173428708,71.5347847784785,419.829165509495,157.967764568241,70.1314888666976,26.14341819128,135550.630432734,23660.8343748881,5983.10033389924,1733.95174606568,6431.84738753009,14071.4992856549,22237.2984192507,963.424943660222,4.27697107603421,0.209742394690665,0.184889820644831,0.162031096290466,42.4776118262486,16.6238441001522,5.43082911578615,22237.2984192507,4.27697107603522,0.209742394690709,0.184889820644867,0.162031096290497,42.4776118262575,16.6238441001554,5.43082911578721,8.84625706021325,3.24718030242366,1.05870867628255,1.51635199428151e-06,8.68703383516094e-06,3.4353839533364e-05,1.34140395351812e-05,2.82083651560224e-05,3.6370707977591e-05
2169,1165.37968417957,2964.03967473684,4369.56439722815,203.212843465777,90.3969087339059,33.6841187337836,8.4359153780149,70.688544426834,419.832868045867,158.506017903306,70.5095888124466,26.2736126123512,136012.340059707,23788.3417733626,6012.86769661021,1714.28635120308,6390.02589908517,14141.7001756019,22246.0124258901,966.894307097821,4.29734002084938,0.210627494507144,0.185621547919745,0.162671466041437,42.8022120708691,16.7796141263475,5.47944497673841,22246.0124258901,4.29734002085038,0.210627494507188,0.18562154791978,0.162671466041468,42.8022120708779,16.7796141263507,5.47944497673947,8.81783535078284,3.24007487506606,1.05693231944315,1.49624214056688e-06,8.55492143056089e-06,3.38453139338448e-05,1.31936168404216e-05,2.77185859853245e-05,3.57722061583802e-05
2170,1165.38098996633,2964.04621763016,4369.58408813818,203.896489364859,90.8790713506716,33.8500890150535,8.31191466431076,69.8522720317116,419.836332832063,159.03926170459,70.8856756535239,26.4030694317418,136469.758022383,23915.1721831784,6042.46740631823,1694.77021995326,6348.10961397644,14211.497238119,22254.3770720487,970.35249460798,4.31763186814706,0.211508171567338,0.1863491029284,0.163308174335656,43.1257736545606,16.9352334211637,5.52799623814784,22254.3770720487,4.31763186814805,0.211508171567382,0.186349102928436,0.163308174335687,43.1257736545694,16.9352334211669,5.52799623814889,8.78941364135244,3.22941673402966,1.05337960576435,1.47646242693614e-06,8.42529874298138e-06,3.33460582546838e-05,1.29772389962569e-05,2.72088007497831e-05,3.51260576981138e-05
2171,1165.38223046514,2964.05243339254,4369.60279458701,204.573732500091,91.3586394174466,34.0151105454472,8.18973264117092,69.0258512147348,419.839562909731,159.567511350071,71.2597387456083,26.5317862254489,136922.897208053,24041.3219222466,6071.89885962082,1675.40417458216,6306.10785160927,14280.8891437268,22262.4011699182,973.799534891357,4.33784622009948,0.212384420839431,0.18707248740533,0.16394122280656,43.4482736959924,17.0906879217884,5.57647881672093,22262.4011699182,4.33784622010046,0.212384420839474,0.187072487405366,0.163941222806591,43.4482736960011,17.0906879217916,5.57647881672198,8.74678107720683,3.22586402035085,1.04982689208555,1.45700609064799e-06,8.29810839131514e-06,3.28558659809035e-05,1.2744113303055e-05,2.6768569296515e-05,3.44929716695113e-05
2172,1165.38340894027,2964.05833837918,4369.62056578948,205.244593117741,91.8355998459344,34.1791803851035,8.06934274669245,68.2091669286463,419.842561262868,160.090782631838,71.6317678798288,26.6597607003808,137371.770872742,24166.7874590481,6101.16148507371,1656.18896877248,6264.0297598837,14349.8746347475,22270.0933634037,977.235458338656,4.35798270061797,0.21325623826919,0.187791703909102,0.164570613809048,43.7696898533798,17.2459637745825,5.62488869546666,22270.0933634037,4.35798270061895,0.213256238269232,0.187791703909137,0.164570613809078,43.7696898533885,17.2459637745857,5.6248886954677,8.71125394041883,3.21520587931445,1.04538599998705,1.43786653693003e-06,8.17329455938021e-06,3.23745360518595e-05,1.25256205356281e-05,2.62788247206881e-05,3.38438867446899e-05
2173,1165.38452849277,2964.06394812766,4369.63744850048,205.909091980783,92.3099401001625,34.342295760182,7.95071880353837,67.402105442918,419.845330819407,160.609091745011,72.0017532781268,26.786990692942,137816.392631136,24291.5654109314,6130.25474278979,1637.12528943113,6221.8843160606,14418.4525245315,22277.4621300233,980.660296969357,4.37804095490559,0.214123620754166,0.18850675579792,0.165196350398072,44.0900003211279,17.401047336182,5.67322192387324,22277.4621300233,4.37804095490657,0.214123620754208,0.188506755797955,0.165196350398102,44.0900003211366,17.4010473361852,5.67322192387429,8.67572680363082,3.20454773827805,1.04272146472795,1.41903733408724e-06,8.05080294680394e-06,3.19018726950665e-05,1.23111802346935e-05,2.57991823745028e-05,3.32647674241642e-05
2174,1165.38559206867,2964.06927739881,4369.65348713791,206.567250354938,92.7816481904932,34.5044540610303,7.83383501347772,66.6045543294877,419.847874452769,161.122455276852,72.3696855885847,26.9134741676037,138256.776446707,24415.6525424043,6159.17812403743,1618.21375846833,6179.68032768312,14486.6216966768,22284.5157828283,984.074084371723,4.39802064901524,0.214986566118318,0.18921764720569,0.165818436307629,44.4091838263112,17.5559251744712,5.72147461804845,22284.5157828283,4.39802064901621,0.21498656611836,0.189217647205725,0.165818436307659,44.4091838263198,17.5559251744744,5.72147461804949,8.64730509420042,3.19744231092045,1.04005692946885,1.40051220877302e-06,7.93058072164668e-06,3.14376852657555e-05,1.21106563574128e-05,2.53575743495631e-05,3.26969824071097e-05
2175,1165.3866024667,2964.0743402155,4369.66872389938,207.21908999496,93.2507126675938,34.6656528403356,7.71866595199938,65.8164024486231,419.850194983342,161.630890196069,72.7355558807232,27.0392092154618,138692.936622023,24539.0457634187,6187.93115083852,1599.45493454839,6137.42643355127,14554.3811042398,22291.2624723394,987.476855644094,4.41792146941304,0.215845073087081,0.189924383018527,0.166436875930147,44.7272196250005,17.7105840694307,5.76964296082447,22291.2624723394,4.417921469414,0.215845073087122,0.189924383018561,0.166436875930176,44.7272196250091,17.7105840694339,5.76964296082551,8.60467253005481,3.19033688356285,1.03650421579005,1.38228504141677e-06,7.81257647469657e-06,3.0981788091939e-05,1.18941101245846e-05,2.49247508828799e-05,3.21127539700087e-05
2176,1165.38756234565,2964.07914989957,4369.68319887326,207.864633131168,93.7171226163695,34.8258898112596,7.60518656299908,65.0375399349125,419.852295179928,162.134413842311,73.0993556407682,27.1641940527825,139124.887789236,24661.7421276503,6216.5133755662,1580.84931481189,6095.13110474722,14621.7297689406,22297.7101884998,990.868647337418,4.43774312254721,0.216699141262848,0.190626968851719,0.167051674296269,45.044087498441,17.8650110138633,5.81772320182829,22297.7101884998,4.43774312254817,0.216699141262889,0.190626968851752,0.167051674296298,45.0440874984495,17.8650110138665,5.81772320182933,8.57625082062441,3.18323145620525,1.03383968053095,1.36434986180228e-06,7.69674017537005e-06,3.05340003247743e-05,1.17010066219006e-05,2.45005054364767e-05,3.15672611410965e-05
2177,1165.38847423142,2964.08371910685,4369.696950144,208.503902456215,94.1808676498587,34.985162845559,7.49337215353833,64.2678581833827,419.854177761136,162.633043915848,73.4610767668897,27.288427019536,139552.644900753,24783.7388307727,6244.92438054241,1562.39733656947,6052.80264570905,14688.6667803616,22303.8667626402,994.249497399043,4.4574853344224,0.217548771100895,0.191325411027127,0.167662837055026,45.3597677490904,18.0191932140006,5.86571165751852,22303.8667626402,4.45748533442335,0.217548771100936,0.191325411027161,0.167662837055056,45.3597677490989,18.0191932140038,5.86571165751955,8.5336182564788,3.17257331516885,1.03028696685215,1.34670084479123e-06,7.58302312915536e-06,3.00941457940236e-05,1.14922309151259e-05,2.40576968278665e-05,3.10056061901308e-05
2178,1165.38934052357,2964.08805986046,4369.7100138923,209.136921112091,94.6419379030965,35.1434699716917,7.38319838867495,63.507249835743,419.855845396728,163.126798467431,73.8207115644153,27.4119065779195,139976.223220082,24905.0332087267,6273.16377763532,1544.09937896723,6010.44919535082,14755.1912951391,22309.7398694572,997.619445117721,4.4771478501794,0.218393963885719,0.192019716551037,0.168270370454398,45.6742411965244,18.1731180899935,5.91360471118959,22309.7398694572,4.47714785018035,0.21839396388576,0.192019716551071,0.168270370454428,45.674241196533,18.1731180899966,5.91360471119061,8.512301974406,3.15836246045365,1.02762243159304,1.32933230618667e-06,7.47137793653895e-06,2.9662052868416e-05,1.13156780145944e-05,2.35973196026262e-05,3.04813908946831e-05
2179,1165.39016350172,2964.09218358243,4369.7224244903,209.763712677348,95.1003240269456,35.3008093729104,7.27464128636375,62.7556087667564,419.85730070892,163.615695888332,74.1782527410176,27.5346313108701,140395.638312842,25025.6227359856,6301.23120785684,1525.95576462358,5968.07872822676,14821.3025361503,22315.3370290006,1000.97853106983,4.49673043368041,0.219234721707806,0.192709893092442,0.168874281322261,45.9874891732147,18.3267732762892,5.96139881294437,22315.3370290006,4.49673043368135,0.219234721707847,0.192709893092475,0.16887428132229,45.9874891732232,18.3267732762924,5.9613988129454,8.46256398290279,3.15480974677484,1.02140518265514,1.31223869873119e-06,7.36175845335757e-06,2.92375543207277e-05,1.11049039488538e-05,2.32249473220546e-05,2.98633895113526e-05
2180,1165.39094533152,2964.09610112375,4369.73421459188,210.384301154559,95.5560171818995,35.4571793853441,7.16767721242692,62.0128300707357,419.858546273646,164.099754900556,74.5336934018816,27.6565999205684,140810.906037952,25145.5050238163,6329.12634096018,1507.9667612379,5925.69905573743,14886.9997916945,22320.6656086698,1004.32679706679,4.51623286709975,0.220071047440813,0.193395948961755,0.169474577047711,46.2994935201872,18.4801466218992,6.00909047963601,22320.6656086698,4.51623286710068,0.220071047440853,0.193395948961788,0.169474577047739,46.2994935201956,18.4801466219023,6.00909047963702,8.43414227347239,3.13704617838084,1.01962882581574,1.29541460823505e-06,7.25411975252074e-06,2.88204871974009e-05,1.09257111089889e-05,2.27565086471622e-05,2.93861995205235e-05
2181,1165.39168807033,2964.09982279292,4369.74541521861,210.998710957983,96.0090090318582,35.6125784960678,7.06228287559326,61.2788100481672,419.859584621778,164.578994547227,74.8870270448494,27.7778112269329,141222.042538968,25264.6778185382,6356.84887503756,1490.13258317082,5883.317827376,14952.2824146695,22325.7328252163,1007.66428610365,4.53565495052008,0.220902944719166,0.194077893089963,0.170071265562774,46.6102365825667,18.6332261905582,6.05667629477988,22325.7328252163,4.53565495052101,0.220902944719206,0.194077893089995,0.170071265562802,46.6102365825751,18.6332261905614,6.05667629478089,8.39861513668438,3.12994075102324,1.01607611213694,1.27885474982934e-06,7.1484180870512e-06,2.8410692692532e-05,1.07406088595374e-05,2.23741250760132e-05,2.88674261741454e-05
2182,1165.39239367264,2964.10335838308,4369.75605584127,211.606966901459,96.4592917378809,35.7670053411631,6.95843532260509,60.5534461924579,419.860418240302,165.053434183138,75.2382475555471,27.8982641661072,141629.064235596,25383.1389997782,6384.39853611833,1472.45339299644,5840.94253201238,15017.1498217439,22330.5457467527,1010.99104230889,4.55499650153414,0.22173041791608,0.194755735008194,0.17066435532448,46.9197012050144,18.7860002607808,6.10415290843684,22330.5457467527,4.55499650153507,0.221730417916119,0.194755735008227,0.170664355324508,46.9197012050228,18.786000260784,6.10415290843785,8.36308799989638,3.12283532366564,1.01252339845814,1.26255396433985e-06,7.04461085439267e-06,2.80080160260662e-05,1.05588499083922e-05,2.19991596175758e-05,2.83587715707827e-05
2183,1165.39306399525,2964.10671719773,4369.76616445742,212.209094186498,96.9068579519153,35.9204587037682,6.85611193339243,59.8366371768103,419.861049573464,165.523093465468,75.5873492024939,28.0179577889392,142031.987815351,25500.8865787242,6411.77507776738,1454.92930302644,5798.58049921345,15081.6014925244,22335.1112947643,1014.30711089526,4.57425735485194,0.222553472121974,0.195429484827714,0.171253855297315,47.227870727064,18.9384573258153,6.15151703706832,22335.1112947643,4.57425735485286,0.222553472122013,0.195429484827746,0.171253855297344,47.2278707270724,18.9384573258184,6.15151703706933,8.32045543575077,3.11217718262924,1.00897068477934,1.24650721477722e-06,6.9426565619368e-06,2.76123063260406e-05,1.03715077308957e-05,2.16067773388909e-05,2.78600076221222e-05
2184,1165.39370080209,2964.10990807526,4369.77576766497,212.805118390592,97.3517008105088,36.0729375121206,6.75529041631331,59.1282828412188,419.86148102387,165.987992344662,75.9343266321969,28.1368912594541,142430.830225373,25617.9186963768,6438.97828068402,1437.56037680638,5756.23890059748,15145.6369687205,22339.4362461243,1017.6125381119,4.59343736191347,0.223372113123306,0.196099153220332,0.171839774936033,47.5347289783618,19.0905860934999,6.19876546336439,22339.4362461243,4.59343736191439,0.223372113123345,0.196099153220364,0.171839774936061,47.5347289783701,19.090586093503,6.1987654633654,8.29203372632037,3.10151904159284,1.00541797110054,1.23070958293913e-06,6.84251479372267e-06,2.72234165147271e-05,1.02050853690369e-05,2.12221899251115e-05,2.73709121986619e-05
2185,1165.39430576892,2964.11293941219,4369.78489073219,213.39506545572,97.793813928502,36.2244408375914,6.65594880345959,58.4282841795933,419.861714953561,166.448151055462,76.2791748642316,28.2550638533213,142825.608664391,25734.2336217994,6466.0079523015,1420.34663058418,5713.92475122078,15209.2558533049,22343.5272351099,1020.90737119744,4.6125363905069,0.224186347381801,0.196764751399223,0.17242212416883,47.8402602738183,19.2423754860236,6.24589503604563,22343.5272351099,4.61253639050781,0.22418634738184,0.196764751399254,0.172422124168858,47.8402602738265,19.2423754860266,6.24589503604663,8.25650658953236,3.09086090055644,1.00097707900204,1.21515626612066e-06,6.74414617826482e-06,2.68412031985295e-05,1.00329457185368e-05,2.08452177300359e-05,2.68674291745643e-05
2186,1165.39488048771,2964.11581918521,4369.79355766415,213.978961677055,98.2331913927059,36.3749678927131,6.55806544602731,57.736543327005,419.861753685044,166.903590108103,76.6218892863106,28.3724749563162,143216.34057484,25849.8297503681,6492.86392638709,1403.2880347511,5671.64491099494,15272.4578096717,22347.3907554177,1024.19165833433,4.63155432439225,0.224996182014081,0.197426291100154,0.173000913380882,48.1444494086748,19.3938146395935,6.29290266963962,22347.3907554177,4.63155432439315,0.22499618201412,0.197426291100186,0.173000913380909,48.144449408683,19.3938146395966,6.29290266964061,8.20676859802916,3.08020275952003,0.998312543742941,1.19984257392889e-06,6.64751235746708e-06,2.64655265614984e-05,9.84683035829807e-06,2.04756859074136e-05,2.64208671431058e-05
2187,1165.39542647083,2964.11855497223,4369.80179126584,214.556833691865,98.6698277555676,36.524518029202,6.46161900975098,57.0529635470558,419.861599502294,167.354330279655,76.9624656493427,28.4891240627776,143603.043635116,25964.7056020213,6519.54606264301,1386.38451525533,5629.40608613267,15335.2425607912,22351.0331621792,1027.46544860413,4.65049106293049,0.225801624771689,0.198083784563116,0.173576153398226,48.4472816534922,19.5448929040136,6.33978534423305,22351.0331621792,4.65049106293139,0.225801624771728,0.198083784563147,0.173576153398253,48.4472816535004,19.5448929040167,6.33978534423404,8.19966317067156,3.07309733216243,0.99475983006414,1.18476392519798e-06,6.55257595658133e-06,2.60962502623295e-05,9.71466512338619e-06,2.01367036909618e-05,2.59595014762662e-05
2188,1165.39594515503,2964.12115397231,4369.80961320218,215.128708468606,99.1037180288255,36.6730907359749,6.36658847040075,56.3774492193702,419.861254651728,167.800392605513,77.3009000624839,28.6050107740604,143985.735751972,26078.8598195086,6546.05424630817,1369.63595498843,5587.21483062089,15397.6098883631,22354.4606739724,1030.72879194395,4.66934652071817,0.226602684021506,0.198737244514345,0.174147855472001,48.7487427490663,19.6955998421754,6.38654010520011,22354.4606739724,4.66934652071906,0.226602684021544,0.198737244514375,0.174147855472028,48.7487427490744,19.6955998421784,6.3865401052011,8.14281975181075,3.05888647744723,0.99031893796564,1.16991584500137e-06,6.45930055517232e-06,2.57332413347194e-05,9.52641385063353e-06,1.9758267121984e-05,2.54841162290128e-05
2189,1165.39643790525,2964.12362302455,4369.81704405501,215.694613296206,99.5348576771541,36.8206856371618,6.27295310934193,55.7099058272103,419.86072134314,168.24179837104,77.6371889881802,28.7201347969862,144364.435053061,26192.2911666418,6572.38838776076,1353.04219514474,5545.07754771904,15459.5596319677,22357.6793748315,1033.98173910394,4.68812062722735,0.227399368726549,0.199386684148743,0.17471603126302,49.0488189012741,19.8459252294648,6.43316406290819,22357.6793748315,4.68812062722824,0.227399368726586,0.199386684148773,0.174716031263047,49.0488189012823,19.8459252294678,6.43316406290918,8.10729261502274,3.04822833641083,0.986766224286839,1.1552939617574e-06,6.36765065905089e-06,2.53763700909562e-05,9.36630620433615e-06,1.9410053175284e-05,2.50405449007583e-05
2190,1165.39690601815,2964.12596862612,4369.8241033772,216.254575773527,99.9632426118046,36.9673024901159,6.18069250915585,55.050239945211,419.86000175061,168.678569103351,77.9713292372076,28.8344959422904,144739.159879599,26304.9985265462,6598.54842212203,1336.60303655411,5503.00049148118,15521.0916882154,22360.6952162507,1037.2243416058,4.70681332645107,0.228191688427154,0.200032117112682,0.175280692826696,49.347496775859,19.9958590530879,6.47965439240158,22360.6952162507,4.70681332645195,0.228191688427191,0.200032117112712,0.175280692826723,49.3474967758671,19.9958590530909,6.47965439240256,8.08597633294994,3.04467562273203,0.984101689027739,1.14089400442536e-06,6.27759167313967e-06,2.50255100286273e-05,9.22524191818791e-06,1.91132303366739e-05,2.46276466879528e-05
