year,population.growth.rate,per.capita.income.growth.rate,energy.intensity.growth.rate,emission.intensity.growth.rate,land.use.emissions,abatement.cost.function.coefficient,population,per.capita.income,energy.intensity,carbon.intensity,kaya.emissions,bau.emissions,carbon.cycle.from.bau.emissions,kaya.emissions.constant.population,kaya.emissions.constant.per.capita.output,kaya.emissions.constant.energy.intensity,kaya.emissions.constant.emission.intensity,total.emissions.constant.population,total.emissions.constant.per.capita.output,total.emissions.constant.energy.intensity,total.emissions.constant.emission.intensity,temp.increase.bau,temp.increase.constant.population,temp.increase.constant.per.capita.output,temp.increase.constant.energy.intensity,temp.increase.constant.emission.intensity,policy.cost.bau,emissions.control.rate.2030.mitigation,controlled.emissions.from.2030,temp.increase.carbon.mitigation.2030,policy.cost.carbon.mitigation.2030,emissions.control.rate.2010.mitigation,controlled.emissions.from.2010,temp.increase.carbon.mitigation.2010,policy.cost.carbon.mitigation.2010
2094,0.00212936532509311,0.00898700956380161,-0.00200957427073611,-0.00288973429469608,198,0.0178227273834478,13291349298.0549,25988.2918284508,2.6643122830158e-12,17.92500688954,16496.4792313261,16694.4792313261,604.176736541358,8563.8940143427,5395.50942370001,37026.0447441496,17136.085089403,8761.8940143427,5593.50942370001,37224.0447441496,17334.085089403,2.3873654642573,2.12025180758182,2.08718391741683,2.74948935800979,2.40739377810779,0,0.914285714285714,1430.9553626851,2.10767732607064,4.79016403451405,0.933333333333333,1112.96528208841,1.96759751278798,5.07485858850373
2095,0.00212967951143606,0.0092121826655327,-0.002609081224895,-0.00334599611832387,195,0.017700437462946,13319651436.3739,26221.8488556599,2.65895814960265e-12,17.8732083823986,16598.5515008338,16793.5515008338,607.905825024259,8598.57376169695,5380.5392798088,37330.1618116177,17292.0844614496,8793.57376169695,5575.5392798088,37525.1618116177,17487.0844614496,2.4066275141738,2.13230545125152,2.09674827274052,2.78135767145243,2.42708987696765,0,0.928571428571429,1199.5393929167,2.11466036222801,5.02369259023595,0.944444444444444,932.975083379658,1.97292178422888,5.2678589166424
2096,0.00212999482194576,0.0094367565658009,-0.00320816409621238,-0.00380223703862426,192,0.0175604925930767,13348018025.1374,26463.4093171462,2.65202071181674e-12,17.8134046965291,16687.3134914507,16879.3134914507,611.634417315252,8626.1842675197,5359.9354103414,37627.9620420139,17442.9191108735,8818.1842675197,5551.9354103414,37819.9620420139,17634.9191108735,2.4259228679331,2.14430706298725,2.10617328223798,2.81345551366262,2.44683308656815,0,0.942857142857143,964.532199511467,2.12132391913897,5.26075141128854,0.955555555555556,750.19171073114,1.97796707422196,5.46154994975268
2097,0.00213031124622187,0.0096609297419612,-0.00380700767972308,-0.00425841451966547,189,0.0174033233790193,13376449234.4142,26713.1380687733,2.64351259418667e-12,17.745673909408,16762.532584231,16951.532584231,615.357176344268,8646.65000436939,5333.76223336784,37919.2234885275,17588.4194825033,8835.65000436939,5522.76223336784,38108.2234885275,17777.4194825033,2.44524799622257,2.15625624799967,2.11545963938555,2.84577085853052,2.46662225142466,0,0.957142857142857,726.494253609901,2.12766245578586,5.5008889811975,0.966666666666667,565.051086141034,1.98272917942814,5.65552368463051
2098,0.00213062877378278,0.00988490073831105,-0.00440579615286674,-0.00471448590324419,186,0.0172294085326889,13404945234.6528,26971.211818843,2.63344872143916e-12,17.6701054739709,16824.0097684652,17010.0097684652,619.068772005113,8659.91358937594,5302.10077294511,38203.7355033214,17728.4205999945,8845.91358937594,5488.10077294511,38389.7355033214,17914.4205999945,2.46459890507567,2.16815226302479,2.12460773009767,2.87829194492998,2.48645598558055,0,0.971428571428571,486.000279099005,2.13367043239278,5.74362816099079,0.977777777777778,378.000217077004,1.98720389728248,5.84935969441037
2099,0.00213094739321695,0.0101088680484045,-0.00500471307051797,-0.00517040848279848,183,0.0170392725599724,13433506196.6807,27237.8195704643,2.62184628319347e-12,17.586800010805,16871.5805391039,17054.5805391039,622.763898231542,8665.93605685626,5265.04826171514,38481.299331154,17862.762381167,8848.93605685626,5448.04826171514,38664.299331154,18045.762381167,2.48397115788845,2.17999403114344,2.13361765177204,2.91100725890862,2.50633267894027,0,0.985714285714286,243.636864844341,2.13934233807395,5.98846768898805,0.988888888888889,189.495339323376,1.9913870497406,6.04262663687839
2100,0.00213126710095635,0.0103330312687862,-0.005003162428451,-0.00528379906021392,180,0.0168334832506013,13462132291.6923,27513.1630944283,2.60872469483108e-12,17.4958690708439,16905.1156440385,17085.1156440385,626.437288288187,8664.69704920739,5222.71766721822,38751.7286709688,17991.2899449249,8844.69704920739,5402.71766721822,38931.7286709688,18171.2899449249,2.5033598981191,2.19178015692373,2.14248923198369,2.94390551940147,2.52625050411492,0,1,0,2.14467271832341,6.23488385645845,1,0,1.99527450685845,6.23488385645845
2101,0.00211020092361114,0.0103237988256577,-0.0050026340104169,-0.00528370449254356,178.2,0.0166284085778389,13490823691.3543,27797.4574689863,2.59567282145173e-12,17.4034244142897,16940.5771470561,17118.7771470561,630.091839037034,8664.40663586737,5180.14663429676,39028.2821864801,18124.7976817244,8842.60663586737,5358.34663429675,39206.4821864801,18302.9976817244,2.5228320876299,2.20358087344467,2.15129380642902,2.9770475641215,2.54627938333912,0,1,0,2.14974363094985,6.2358294409389,1,0,1.99894679743992,6.2358294409389
2102,0.00208912663863714,0.0103145133043145,-0.00500210634491005,-0.00528361848449532,176.4,0.0164259400479703,13519292039.968,28084.4328277609,2.58268762031522e-12,17.3114698625263,16975.6116800721,17152.0116800721,633.728396895596,8664.04248434111,5137.81781407324,39305.6276137806,18258.7551486409,8840.44248434111,5314.21781407324,39482.0276137806,18435.1551486409,2.54238243931693,2.21539403778199,2.16003031202824,3.01042221347755,2.56641683142794,0,1,0,2.1545637431735,6.23662800666903,1,0,2.00241121285449,6.23662800666903
2103,0.00206804432013574,0.0103051801232388,-0.00500157962977343,-0.00528354135726405,174.6,0.0162260430266561,13547535553.1043,28374.1100838069,2.56976874218272e-12,17.2200026603669,17010.215089121,17184.815089121,637.347650528908,8663.60406694343,5095.73085571568,39583.751083587,18393.1565636985,8838.20406694343,5270.33085571568,39758.351083587,18567.7565636985,2.56200587285639,2.22721759768977,2.1686977553042,3.04401872237456,2.5866604284189,0,1,0,2.15914107019238,6.23727901570754,1,0,2.00567450059411,6.23727901570754
2104,0.00204695404138078,0.010295801628242,-0.00500105401942297,-0.00528347247344763,172.8,0.0160286833516071,13575552457.0567,28666.5103990572,2.55691583918859e-12,17.1290200641386,17044.3833264092,17217.1833264092,640.950181815699,8663.09089992804,5053.88539650237,39862.6387031463,18527.9961345937,8835.89089992804,5226.68539650237,40035.4387031463,18700.7961345937,2.58169749789375,2.23904958317981,2.17729520536072,3.07782675644418,2.60700781496648,0,1,0,2.1634831374594,6.23778197062024,1,0,2.0087429985038,6.23778197062024
2105,0.00202585587540072,0.0102863800645514,-0.00500052965941367,-0.00528341121843101,171,0.0158338273421178,13603340989.0226,28961.6551034998,2.54412856495369e-12,17.0385193581326,17078.1124171159,17249.1124171159,644.536497363199,8662.50252590091,5012.28106704245,40142.2764797313,18663.2680060264,8833.50252590091,5183.28106704245,40313.2764797313,18834.2680060264,2.6014526010597,2.25088810029571,2.18582178885431,3.11183637057994,2.62745668862543,0,1,0,2.16759708332351,6.23813640191769,1,0,2.01162271975083,6.23813640191769
2106,0.00200474989450239,0.0102769175193675,-0.00500000668256406,-0.00528335702142524,169.2,0.0156414417915462,13630899397.2903,29259.5656951928,2.53140657460728e-12,16.9484978538104,17111.3984586246,17280.5984586246,648.107048199797,8661.83851287027,4970.91749117127,40422.6503197929,18798.9662592994,8831.03851287027,5140.11749117127,40591.8503197929,18968.1662592994,2.62126663544867,2.2627313262713,2.19427668620644,3.14603798929059,2.64800480072201,0,1,0,2.17148972519539,6.23834186746215,1,0,2.0143194076697,6.23834186746215
2107,0.00198363617154707,0.0102674161106697,-0.00499948522193705,-0.00528330929460208,167.4,0.0154514939596617,13658225941.419,29560.2638384949,2.51874952481796e-12,16.8589528886719,17144.2376184344,17311.6376184344,651.662242264179,8661.09845265214,4929.79428576416,40703.7460247849,18935.0849108635,8828.49845265214,5097.19428576416,40871.1460247849,19102.4849108635,2.6411352117277,2.27457750558022,2.20265912859907,3.18042238854903,2.66864995362878,0,1,0,2.1751676033452,6.23839795140197,1,0,2.01683857213488,6.23839795140197
2108,0.00196251477856535,0.0102578777874258,-0.00499896539731803,-0.00528326750006813,165.6,0.0152639515658811,13685318892.4356,29863.7713676659,2.50615707379087e-12,16.7698818261779,17176.6261360759,17342.2261360759,655.202452496434,8660.28196130919,4888.91106080205,40985.5492969413,19071.6179141154,8825.88196130919,5054.51106080205,41151.1492969413,19237.2179141154,2.66105409036523,2.28642494657537,2.2109683954747,3.2149806789153,2.6893899983289,0,1,0,2.17863701092612,6.23830426457313,1,0,2.01918551455653,6.23830426457313
2109,0.00194138578874137,0.0102483046317199,-0.00499844733567434,-0.0052832310508466,163.8,0.015078782781789,13712176533.0114,30170.110284627,2.49362888129875e-12,16.6812820545457,17208.5603206651,17372.3603206651,658.728022231167,8659.38867740877,4848.26741916768,41268.0457342074,19208.5591576858,8823.18867740877,5012.06741916768,41431.8457342074,19372.3591576858,2.6810191746634,2.29827201853322,2.21920381237054,3.24970428977413,2.71022283219837,0,1,0,2.18190401546102,6.23806044331661,1,0,2.02136534582191,6.23806044331661
2110,0.0019202492737056,0.0102386984380838,-0.00499793114292957,-0.00528319945011613,162,0.0148959562249874,13738797157.6653,30479.3027655965,2.48116460866086e-12,16.5931509872272,17240.0365549524,17402.0365549524,662.239268929793,8658.41826355245,4807.8629568424,41551.2208415137,19345.9024690558,8820.41826355245,4969.8629568424,41713.2208415137,19507.9024690558,2.70102650439551,2.31011714898835,2.22736474898219,3.28458495456771,2.73114639696058,0,1,0,2.18497447498606,6.23766615065984,1,0,2.02338299981791,6.23766615065984
2111,0.00189910530640192,0.0102290611645133,-0.00499741693426425,-0.00528317214288665,160.2,0.0147154409513672,13765179072.9289,30791.3711552164,2.4687639187925e-12,16.5054860610558,17271.0512902205,17431.2512902205,665.736486876319,8657.37040333071,4767.69726254961,41835.0600190377,19483.6416106934,8817.57040333071,4927.89726254961,41995.2600190377,19643.8416106934,2.72107224992119,2.32195882128618,2.23545061739209,3.31961469692926,2.75215867678309,0,1,0,2.18785405080124,6.23712107418104,1,0,2.02524324414371,6.23712107418104
2112,0.00187795395872836,0.01021939455326,-0.00499690480887227,-0.00528314864128665,158.4,0.0145372064492874,13791320597.5498,31106.3379741024,2.45642647617802e-12,16.4182847368932,17301.6010509237,17460.0010509237,669.219949224122,8656.24480316866,4727.76991799194,42119.5485750926,19621.7702842179,8814.64480316866,4886.16991799194,42277.9485750926,19780.170284218,2.74115270669614,2.33379557230822,2.24346087042231,3.35478581764045,2.77325769649646,0,1,0,2.19054821802094,6.23642492741024,1,0,2.02695068899777,6.23642492741024
2113,0.00185679530353244,0.0102097004535402,-0.00499639487144898,-0.00528312841846423,156.6,0.0143612226323622,13817220062.6621,31424.2259149668,2.44415194690657e-12,16.3315444981932,17331.6824310586,17488.2824310586,672.689909623239,8655.04119004843,4688.08049759572,42404.6717181009,19760.2821277567,8811.64119004843,4844.68049759572,42561.2717181009,19916.8821277567,2.7612642901193,2.34562599033969,2.25139500008582,3.39009088234746,2.79444151992055,0,1,0,2.19306227465641,6.23557744824071,1,0,2.02850979484337,6.23557744824071
2114,0.00183562941303461,0.0101999805613735,-0.00499588721504984,-0.00528311099451317,154.8,0.0141874598336141,13842875811.9823,31745.057848543,2.431939998654e-12,16.2452628513374,17361.2920975254,17516.0920975254,676.146603574521,8653.75931273135,4648.62856867465,42690.4145664216,19899.1707191313,8808.55931273135,4803.42856867465,42845.2145664216,20053.9707191313,2.78140353067754,2.35744871305929,2.25925253611972,3.42552270997886,2.81570824828772,0,1,0,2.19540134968166,6.2345783998695,1,0,2.02992487922547,6.2345783998695
2115,0.00181445633499178,0.0101902365838453,-0.00499538193036053,-0.00528309589073872,153,0.0140158887987224,13868286201.9838,32068.8568215178,2.41979030070696e-12,16.1594373245587,17390.4267877882,17543.4267877882,679.590249595766,8652.39894014978,4609.4136912612,42976.7621436413,20038.4295743081,8805.39894014978,4762.4136912612,43129.7621436413,20191.4295743081,2.8015670693577,2.36926242563682,2.26703304458898,3.46107436181505,2.83705601875459,0,1,0,2.19757041036313,6.23342756968503,1,0,2.03120012297043,6.23342756968503
2116,0.00179327619061764,0.0101804700749608,-0.0049948791015002,-0.00528308265127586,151.2,0.0138464806799174,13893449601.7385,32395.6460595025,2.40770252396354e-12,16.0740654676327,17419.0833105385,17570.2833105385,683.021050255797,8650.95986152181,4570.43541800724,43263.6993815758,20178.0521483713,8802.15986152182,4721.63541800724,43414.8993815758,20329.2521483713,2.82175165330295,2.38106585892825,2.27473612655312,3.4967391311639,2.85848300299555,0,1,0,2.19957426902927,6.23212476924307,1,0,2.03233957591471,6.23212476924307
2117,0.0017720890287205,0.0101706827284889,-0.00499437881552156,-0.00528307079550716,149.4,0.0136792070297299,13918364394.1148,32725.4489647703,2.39567634094397e-12,15.9891448512252,17447.2585449051,17596.6585449051,686.439193109908,8649.44188490632,4531.69329445545,43551.2111195378,20318.0318352823,8798.84188490632,4681.09329445545,43700.6111195378,20467.4318352823,2.84195413169435,2.39285778775993,2.28236141678998,3.53251053360155,2.8799874058723,0,1,0,2.20141758939254,6.23066983372432,1,0,2.03334716225561,6.23066983372432
2118,0.00175089492184988,0.0101608760744398,-0.00499388114910293,-0.00528305988580247,147.6,0.0135140397953708,13943028974.9553,33058.2891233383,2.38371142577791e-12,15.9046730670165,17474.9494428189,17622.5494428189,689.844851559882,8647.84483859517,4493.18685881712,43839.2821119083,20458.3619703618,8795.44483859517,4640.78685881712,43986.8821119083,20605.9619703617,2.86217145184189,2.40463702929556,2.2899085825724,3.56838229774085,2.90156746417442,0,1,0,2.20310489249734,6.22906262252421,1,0,2.03422668558535,6.22906262252421
2119,0.00172969394324873,0.0101510517117758,-0.00499338618207823,-0.00528304945912028,145.8,0.0133509513124524,13967441753.5828,33394.1903023536,2.37180745422382e-12,15.8206477267394,17502.1530268374,17647.9530268374,693.238185650516,8646.16856943045,4454.91564194724,44127.8970238918,20599.0358289128,8791.96856943045,4600.71564194724,44273.6970238918,20744.8358289128,2.88240065547084,2.41640244148034,2.29737732249414,3.60434835649283,2.92322144542648,0,1,0,2.20464056234358,6.22730301822164,1,0,2.03498183365004,6.22730301822164
2120,0.0017084861662735,0.0101412112017452,-0.00499289399058078,-0.00528303906217764,144,0.0131899142995612,13991601152.9867,33733.1764549857,2.35996410365535e-12,15.7370664623237,17528.8663925247,17672.8663925247,696.619342814351,8644.41294358955,4416.87916746538,44417.0404392752,20740.0466287804,8788.41294358955,4560.87916746538,44561.0404392752,20884.0466287804,2.90263887519136,2.42815292155748,2.30476736534231,3.64040283878946,2.94494764675769,0,1,0,2.20602885122051,6.22539092717802,1,0,2.03561618286263,6.22539092717802
2121,0.00168727166357141,0.0101313559108192,-0.00499240463710038,-0.00528302830324678,142.2,0.0130309018525291,14015505610.0005,34075.2717219214,2.34818105306422e-12,15.6539269254792,17555.0867084634,17697.2867084634,699.988458570024,8642.57784620818,4379.07695174571,44706.6968620753,20881.3875309171,8784.77784620818,4521.27695174571,44848.8968620753,21023.5875309171,2.92288333113983,2.43988740465279,2.31207846901358,3.67654006173826,2.96674439383036,0,1,0,2.20727388477684,6.22332627929153,1,0,2.03613320259174,6.22332627929153
2122,0.00166605050875313,0.0101214873235949,-0.00499191819052303,-0.00528301674939458,140.4,0.0128738874382575,14039153575.4669,34420.5004274941,2.33645798308615e-12,15.5712267864749,17580.8112127533,17721.2112127533,703.345657177411,8640.66317929448,4341.50850372405,44996.8507087799,21023.0516368694,8781.06317929448,4481.90850372405,45137.2507087799,21163.4516368694,2.94313132778181,2.45160486242349,2.31931041947214,3.71275452318125,2.98861003982357,0,1,0,2.20837966684665,6.22110902651188,1,0,2.03653625924294,6.22110902651188
2123,0.00164482277505407,0.0101116067862761,-0.00499143470984853,-0.00528300401090398,138.6,0.0127188448897324,14062543514.4238,34768.8870862427,2.32479457597899e-12,15.4889637345533,17606.0372164012,17744.6372164012,706.691052256596,8638.66886303789,4304.17332508246,45287.4863189764,21165.0319922996,8777.26886303789,4442.77332508246,45426.0863189764,21303.6319922996,2.96338025086703,2.46330430176748,2.32646302974718,3.74904089463325,3.01054296446896,0,1,0,2.20935008404747,6.21873914380654,1,0,2.0368286201465,6.21873914380654
2124,0.00162358853655253,0.0101017157459482,-0.00499095425938767,-0.00528298966270879,136.8,0.01256574840023,14085673906.2715,35120.4564008553,2.31319051563918e-12,15.4071354770189,17630.7621010072,17767.5621010072,710.024747370806,8636.59483432915,4267.0709101295,45578.5879508026,21307.3215855354,8773.39483432915,4403.8709101295,45715.3879508026,21444.1215855354,2.98362756452771,2.47498476359006,2.333536138968,3.78539401457577,3.03254157313557,0,1,0,2.21018891016421,6.21621662810658,1,0,2.03701345726316,6.21621662810658
2125,0.0016023478671876,0.0100918155572045,-0.00499047689656562,-0.00528297330802563,135,0.0124145725184295,14108543244.9553,35475.2332682847,2.30164548758238e-12,15.3257397395619,17654.983321735,17789.983321735,713.346836578354,8634.44104787565,4230.20074596407,45870.1397906728,21449.9133508124,8769.44104787565,4365.20074596407,46005.1397906728,21584.9133508124,3.00387080851213,2.48664532162476,2.34052961143518,3.82180888208505,3.05460429596104,0,1,0,2.21089981033081,6.21354149912494,1,0,2.0370938507183,6.21354149912494
2126,0.00158110084129226,0.0100819075875791,-0.00499000267859884,-0.00528295454378624,133.2,0.0122652921429451,14131150039.133,35833.242779277,2.29015917895251e-12,15.244774265592,17678.6984059673,17811.8984059673,716.657404953586,8632.20747521397,4193.56231241302,46162.125951454,21592.8001677319,8765.40747521397,4326.76231241302,46295.325951454,21726.0001677319,3.02410759554556,2.49828508130556,2.34744333572596,3.85828065077383,3.0767295870265,0,1,0,2.21148634502065,6.21071379865089,1,0,2.03707279217367,6.21071379865089
2127,0.00155984753307603,0.0100719931099396,-0.00498953165583849,-0.00528293299606608,131.4,0.0121178825172995,14153492812.3483,36194.510221541,2.27873127851512e-12,15.1642368161166,17701.9049542792,17833.3049542792,719.95652907988,8629.89410486449,4157.15508209376,46454.5304769631,21735.9748628015,8761.29410486449,4288.55508209376,46585.9304769631,21867.3748628015,3.04433560881183,2.50990317868778,2.35427722383235,3.89480462302795,3.0989159235726,0,1,0,2.21195197385552,6.2077335906663,1,0,2.03695318804536,6.2077335906663
2128,0.00153858801707996,0.0100620733972561,-0.00498906387772213,-0.00528290828905131,129.6,0.0119723192246243,14175570103.1961,36559.06107911,2.26736147666582e-12,15.0841251690806,17724.6006389855,17854.2006389855,723.244277515254,8627.50094131495,4120.9785203555,46747.3373398746,21879.4302088138,8757.10094131495,4250.5785203555,46876.9373398746,22009.0302088138,3.06455259954838,2.52149877941498,2.36103121033057,3.93137624452025,3.12116180525454,0,1,0,2.21230005924239,6.20460096061251,1,0,2.03673786257579,6.20460096061251
2129,0.00151732236814506,0.0100521497150625,-0.00498859939231888,-0.00528288004759503,127.8,0.011828578182756,14197380465.4921,36926.9210350227,2.25604946542485e-12,15.0044371191918,17746.7832047738,17874.5832047738,726.520711233166,8625.02800503026,4085.03208533169,47040.5304453562,22023.1589261169,8752.82800503026,4212.83208533169,47168.3304453563,22150.9589261169,3.08475638474887,2.53307107772965,2.36770525158037,3.96799109898537,3.14346575343369,0,1,0,2.21253386984673,6.20131601539511,1,0,2.03642956076726,6.20131601539511
2130,0.00149605066105285,0.0100422232438635,-0.00498813824162392,-0.00528284792273359,126,0.0116866356393824,14218922468.4415,37298.1159737831,2.24479493843259e-12,14.9251704777094,17768.450469149,17894.450469149,729.785884039877,8622.47533237773,4049.31522798436,47334.0936342733,22167.1536837501,8748.47533237773,4175.31522798437,47460.0936342733,22293.1536837501,3.10494484496735,2.54461929552525,2.3742993249529,4.00464490324019,3.16582631050401,0,1,0,2.21265658391043,6.19787888332402,1,0,2.03603095118385,6.19787888332402
2131,0.0014747729711948,0.0100322952255512,-0.00498768047055231,-0.00528281154371313,124.2,0.0115464681670208,14240194696.7999,37672.6719809673,2.23359759095559e-12,14.8463230718548,17789.6003211132,17913.8003211132,733.03984296888,8619.84297470774,4013.82739206435,47628.0106815229,22311.4070989797,8744.04297470775,4138.02739206435,47752.2106815229,22435.6070989797,3.12511592221847,2.55614268143768,2.38081342808599,4.04133350243574,3.18824203925109,0,1,0,2.21267129242205,6.19428971344086,1,0,2.03554462862845,6.19428971344086
2132,0.00145348937414291,0.0100223668734853,-0.00498722612146107,-0.00528277054752835,122.4,0.0114080526585356,14261195751.0433,38050.6153482157,2.22245711987211e-12,14.7678927449491,17810.2307231048,17932.6307231048,736.282628655257,8617.1309990211,3978.56801423553,47922.2653035012,22455.9117398542,8739.5309990211,4100.96801423553,48044.6653035012,22578.3117398542,3.14526761796868,2.56764050997404,2.38724757816563,4.0780528655272,3.21071152224225,0,1,0,2.21258100214673,6.19054867598774,1,0,2.03497311670106,6.19054867598774
2133,0.00143219994540722,0.0100124393096208,-0.0049867752303645,-0.00528272459963819,120.6,0.0112713663224384,14281924247.53,38431.9725749974,2.21137322367006e-12,14.689877356107,17830.3397109036,17950.9397109036,739.514275690128,8614.33948765779,3943.53652409918,48216.8411600122,22600.6601259337,8734.93948765779,4064.13652409918,48337.4411600122,22721.2601259337,3.1653979912135,2.57911208067688,2.39360181123242,4.11479908094979,3.23323336124588,0,1,0,2.21238863852263,6.18665596216617,1,0,2.03431887024425,6.18665596216617
2134,0.00141090476107775,0.0100025137188817,-0.004986327836348,-0.00528267334335109,118.8,0.0111363866780757,14302378818.6576,38816.7703679536,2.20034560245317e-12,14.6122747796323,17849.9253920928,17968.7253920928,742.734812955662,8611.46853730173,3908.73234415324,48511.7218521071,22745.644727681,8730.26853730173,4027.53234415324,48630.5218521071,22864.444727681,3.18550515663628,2.59055671732221,2.39987618151218,4.15156835248883,3.25580617667846,0,1,0,2.21209704843057,6.1826117834002,1,0,2.03358427768145,6.1826117834002
2135,0.00138960389711684,0.00999259118083917,-0.00498588397141331,-0.00528261645512573,117,0.0110030915513596,14322558113.0276,39205.0356460817,2.18937395792607e-12,14.5350829051682,17868.9859479725,17985.9859479725,745.944263943374,8608.51825965797,3874.15488992028,48806.8909297239,22890.8579690966,8725.51825965797,3991.15488992028,48923.8909297239,23007.8579690966,3.20558728284426,2.60197376714943,2.40607076076945,4.18835699533306,3.27842860707773,0,1,0,2.21170900284297,6.17841637180162,1,0,2.03277166325332,6.17841637180162
2136,0.00136829742954347,0.00998267270836517,-0.00498544366290798,-0.0052825536319524,115.2,0.0108714590700589,14342460795.5981,39596.7955395232,2.17845799340182e-12,14.4582996370367,17887.5196316577,18002.7196316577,749.14264705485,8605.48878030181,3839.80356989567,49102.3318885649,23036.2922268036,8720.68878030181,3955.00356989567,49217.5318885649,23151.4922268036,3.2256425906778,2.61336260012179,2.41218563768309,4.22516143230132,3.3010993086006,0,1,0,2.21122719935811,6.17406997931481,1,0,2.03188328915726,6.17406997931481
2137,0.00134698543497191,0.00997275938274589,-0.0049850069416324,-0.00528248454708335,113.4,0.0107414676592886,14362085547.8381,39992.0773896944,2.1675974138037e-12,14.3819228937772,17905.5247670159,18018.9247670159,752.329975886296,8602.38023794585,3805.67778554197,49398.0281692899,23181.9398299022,8715.78023794585,3919.07778554197,49511.4281692899,23295.3398299022,3.24566935158899,2.62472260821572,2.41822091724307,4.26197819023266,3.32381695454441,0,1,0,2.21065426462533,6.16957287716073,1,0,2.03092135759494,6.16957287716073
2138,0.00132566799025069,0.00996285226686666,-0.00498457383665574,-0.00528240887852882,111.6,0.0106130960374634,14381431067.8868,40390.9087547179,2.15679192564922e-12,14.3059506083335,17922.9997506363,18034.5997506363,755.506259499245,8599.1927851699,3771.77693142677,49693.9631654744,23327.7930627305,8710.7927851699,3883.37693142677,49805.5631654744,23439.3930627305,3.26566588608614,2.63605320473773,2.42417672016751,4.29880389653153,3.34658023489039,0,1,0,2.20999275666654,6.16492535633072,1,0,2.02988801273221,6.16492535633072
2139,0.00130434517273859,0.00995295247656558,-0.00498414437952732,-0.00528232628567205,109.8,0.0104863232120552,14400496070.7075,40793.3174115657,2.14604123704552e-12,14.2303807278243,17939.9430518215,18049.7430518215,758.671502677252,8595.92658820724,3738.1003952684,49990.1202260155,23473.8441657977,8705.72658820724,3847.9003952684,50099.9202260155,23583.6441657977,3.28563056224079,2.64735382366752,2.43005318233918,4.33563527585938,3.36938785586802,0,1,0,2.20924516709899,6.16012772739744,1,0,2.02878534257586,6.16012772739744
2140,0.00128301705948997,0.00994306097471265,-0.00498371859215962,-0.00528223647687653,108,0.0103611284756164,14419279288.2424,41199.3313611244,2.13534505767567e-12,14.1552112136505,17956.3532141784,18064.3532141784,761.825706170131,8592.58182750226,3704.64755805568,50286.4826622773,23620.085338294,8700.58182750226,3812.64755805568,50394.4826622773,23728.085338294,3.30556179425426,2.65862391902618,2.43585045426075,4.37246914696538,3.39223853953951,0,1,0,2.20841392326434,6.155180320877,1,0,2.02761538077127,6.155180320877
2141,0.00126168372758451,0.00993317864822973,-0.00498329649146967,-0.0052821391843112,106.2,0.0102374914012833,14437779469.5547,41608.9788249655,2.12470309881105e-12,14.0804400406399,17972.2288525154,18078.4288525154,764.968866924223,8589.15869603462,3671.41779395754,50583.0337416002,23766.5087360884,8695.35869603463,3777.61779395754,50689.2337416002,23872.7087360884,3.32545804108046,2.66986296426803,2.44156870052797,4.40930241964835,3.41513102340287,0,1,0,2.20750139026842,6.15008348598254,1,0,2.02638010832482,6.15008348598254
2142,0.00124034525491123,0.00992330651828732,-0.0049828781017287,-0.00528203409502426,104.4,0.0101153918385793,14455995380.9739,42022.2882450043,2.11411507331333e-12,14.0060651965689,17987.5686514519,18091.9686514519,768.100978300305,8585.65739847769,3638.41047031792,50879.7566856665,23913.1064713366,8690.05739847769,3742.81047031792,50984.1566856665,24017.5064713366,3.34531780510227,2.68107045169523,2.44720809932006,4.44613209184329,3.43806406001284,0,1,0,2.20650987293612,6.14483758997664,1,0,2.02508145525477,6.14483758997664
2143,0.0012190017192264,0.00991344549180595,-0.00498246344001119,-0.0052819209324938,102.6,0.00999480990986151,14473925806.2497,42439.2882918593,2.10358069560999e-12,13.9320846826635,18002.3713687866,18104.9713687866,771.222030282053,8582.07815263167,3605.6249478632,51176.6346829528,24059.8706167729,8684.67815263167,3708.2249478632,51279.2346829528,24162.4706167729,3.36513963085896,2.69224589189386,2.45276884190676,4.48295524682616,3.46103641661877,0,1,0,2.20544161768556,6.13944301915446,1,0,2.02372130217407,6.13944301915446
2144,0.00119765319845677,0.00990359644130434,-0.00498205252092188,-0.00528179943046259,100.8,0.00987572600613359,14491569546.6915,42860.0078630517,2.093099681701e-12,13.8584965129449,18016.6358331998,18117.4358331998,774.332009672914,8578.42118816319,3573.06058065886,51473.6508845955,24206.7932045029,8679.22118816318,3673.86058065886,51574.4508845955,24307.5932045029,3.38492210382206,2.7033888131907,2.45825113217122,4.51976905053077,3.48404687481844,0,1,0,2.20429881432535,6.13390017788903,1,0,2.02230148180849,6.13390017788903
2145,0.00117629977112355,0.00989376032491207,-0.00498164536356016,-0.0052816692936356,99,0.00975812078314881,14508925421.3098,43284.4760843985,2.08267174915524e-12,13.7852987139557,18030.3609437451,18129.3609437451,777.430900282889,8574.68674620909,3540.7167161502,51770.7884054842,24353.8662265372,8673.68674620909,3639.7167161502,51869.7884054842,24452.8662265372,3.40466384921732,2.7144987611296,2.46365518614825,4.55657074897207,3.50709423022708,0,1,0,2.20308359777886,6.12820948829556,1,0,2.0208237804531,6.12820948829556
