year,BaseCaseAtmosphericCO2,rfOther,BaseCaseEmissions,BaseCaseTempIncrease,TempIncrease_ConstantCO2,ConstantCO2,CarbonCycleModelCO2,CarbonCycleModelTempIncrease,ReducedEmissions2010,AtmosphericCO2_ReducedEmissions2010,TempIncrease_ReducedEmissions2010,ReducedEmissions2050,AtmosphericCO2_ReducedEmissions2050,TempIncrease_ReducedEmissions2050,ConstantEmissions
2246,791.098801434276,0.3,781.160233545338,4.82717130760747,1.61837574974802,380.329,791.098918016877,4.82717257108643,9.83555729133809e-24,321.22940670549,0.997799781350612,3.48381918524411e-19,369.533460145061,1.67345771329627,7626.00259486827
2247,789.466335676394,0.3,763.748645493334,4.82605702244489,1.61851939959089,380.329,789.46645203932,4.82605827633853,7.56589694912723e-24,321.16117772103,0.996380636268282,2.67989054043357e-19,369.361903545263,1.67086933840031,7626.00259486827
2248,787.84827437661,0.3,747.031331319369,4.82482657291912,1.61866087292099,380.329,787.848390521365,4.82482781737434,5.81998507549998e-24,321.09336630339,0.994969299537246,2.06147705343728e-19,369.191543317202,1.66829026443815,7626.00259486827
2249,786.244524510232,0.3,730.979431474238,4.82348262596613,1.61880020271579,380.329,786.244640438305,4.82348386112758,4.47696109354885e-24,321.025968216344,0.993565733451283,1.58576911173429e-19,369.022366413033,1.6657205446249,7626.00259486827
2250,784.654989964891,0.3,715.565527959499,4.82202780628155,1.61893742145309,380.329,784.655105677754,4.82202903229162,3.44385430085114e-24,320.95897927688,0.992169900081697,1.21983588007329e-19,368.854359953654,1.66316022937852,7626.00259486827
2251,783.079570169923,0.3,700.759879435816,4.8204646965148,1.61907256111861,380.329,783.079685669032,4.82046591351368,2.64914798178188e-24,320.89239535449,0.990781761290312,9.38345666656866e-20,368.68751122635,1.66060936638578,7626.00259486827
2252,781.51816405815,0.3,686.541538866507,4.81879583778551,1.61920565321344,380.329,781.518279344946,4.81879704591123,2.03782866994243e-24,320.826212370468,0.989401278742159,7.21812339280278e-20,368.521807682475,1.6580680006671,7626.00259486827
2253,779.970668449957,0.3,672.886972463901,4.81702373005735,1.61933672876138,380.329,779.970783525866,4.81702492944581,1.56757784638596e-24,320.760426297219,0.988028413917843,5.55246399755359e-20,368.357236935173,1.65553617464001,7626.00259486827
2254,778.436978350567,0.3,659.773809632834,4.81515083252937,1.61946581831617,380.329,778.437093216997,4.81515202331433,1.20584244432553e-24,320.695033157578,0.986663128125607,4.27117337379814e-20,368.193786757135,1.65301392818143,7626.00259486827
2255,776.91698722082,0.3,647.180783363069,4.8131795640426,1.61959295196862,380.329,776.917101879168,4.81318074635579,9.27581366302984e-25,320.630029024138,0.985305382513102,3.28555430473391e-20,368.031445078389,1.65050129868867,7626.00259486827
2256,775.410587224789,0.3,635.087673786007,4.81111230350017,1.6197181593536,380.329,775.410701676434,4.81111347747125,7.13532016692085e-25,320.565410018584,0.983955138078849,2.52737740771131e-20,367.870199984125,1.64799832113932,7626.00259486827
2257,773.917669456907,0.3,623.475255160513,4.80895139029918,1.619841469657,380.329,773.917783703216,4.80895255605579,5.48876850420013e-25,320.501172311043,0.982612355683432,1.94415796196278e-20,367.710039712561,1.64550502814988,7626.00259486827
2258,772.438124150632,0.3,612.325245684669,4.80669912477283,1.61996291162246,380.329,772.438238192955,4.80670028244066,4.22217629874064e-25,320.437312119438,0.981276996060391,1.4955226589946e-20,367.55095265283,1.64302145003328,7626.00259486827
2259,770.971840870335,0.3,601.620260147537,4.80435776864169,1.62008251355814,380.329,770.97195471001,4.80435891834445,3.24786383029377e-25,320.373825708852,0.979949019826852,1.15041476429634e-20,367.39292734291,1.64054761485527,7626.00259486827
2260,769.518708688042,0.3,591.343765580348,4.8019295454725,1.62020030334328,380.329,769.518822326391,4.801930687332,2.49838441452027e-25,320.310709390899,0.978628387493881,8.84944217963725e-21,367.235952467582,1.63808354848964,7626.00259486827
2261,768.078616346191,0.3,581.480039211578,4.79941664114387,1.62031630843471,380.329,768.078729784523,4.79941777528,1.92185541293251e-25,320.24795952311,0.977315059476571,6.80733847662703e-21,367.080016856415,1.63562927467246,7626.00259486827
2262,766.651452407559,0.3,572.014128789174,4.79682120431737,1.62043055587324,380.329,766.651565647169,4.79682233084819,1.47836666237257e-25,320.185572508317,0.976008996103873,5.23647210690813e-21,366.925109481791,1.63318481505509,7626.00259486827
2263,765.237105393419,0.3,562.931815258507,4.79414534691358,1.62054307228997,380.329,765.237218435588,4.79414646595527,1.1372176979119e-25,320.123544794059,0.974710157628172,4.02810000128179e-21,366.771219456951,1.63075018925632,7626.00259486827
2264,763.835463910829,0.3,554.219577427512,4.79139114459176,1.62065388391251,380.329,763.835576756825,4.79139225625874,8.7479251620063e-26,320.061872871982,0.973418504234609,3.09857272015657e-21,366.618336034073,1.6283254149133,7626.00259486827
2265,762.446416769967,0.3,545.864558784325,4.78856063723281,1.62076301657107,380.329,762.446529421047,4.78856174163767,6.72924759969676e-26,320.000553277257,0.972133996050165,2.38354382935957e-21,366.466448602385,1.62591050773156,7626.00259486827
2266,761.069853092298,0.3,537.854536135656,4.78565582942443,1.6208704957045,380.329,761.069965549702,4.78565692667805,5.17640153744058e-26,319.939582588001,0.970856593152504,1.83351552458999e-21,366.315546686292,1.62350548153402,7626.00259486827
2267,759.705662410232,0.3,530.177889937959,4.78267869094815,1.62097634636622,380.329,759.70577467519,4.78267978115965,3.9818913600422e-26,319.878957424711,0.969586255578577,1.41041215080814e-21,366.165619943548,1.62111034830899,7626.00259486827
2268,758.353734759013,0.3,522.823576361113,4.77963115726737,1.62108059323003,380.329,758.35384683274,4.77963224054418,3.06302721852182e-26,319.818674449699,0.968322943333003,1.08494441877828e-21,366.016658163442,1.61872511825724,7626.00259486827
2269,757.01396076148,0.3,515.781101034502,4.77651513001602,1.6211832605959,380.329,757.01407264518,4.7765162064639,2.35620083349188e-26,319.758730366539,0.96706661639622,8.34581856915851e-22,365.868651265013,1.61634979983807,7626.00259486827
2270,755.686231706203,0.3,509.040494088907,4.77333247748735,1.62128437239562,380.329,755.686343401068,4.7733335472104,1.81248221830265e-26,319.699121919522,0.965817234732421,6.41993141618671e-22,365.7215892953,1.61398439981455,7626.00259486827
2271,754.370439619612,0.3,502.592286788294,4.77008503512229,1.62138395219838,380.329,754.370551126819,4.77008609822299,1.39423250555208e-26,319.639845893115,0.964574758297269,4.9384633810338e-22,365.575462427603,1.61162892329773,7626.00259486827
2272,753.066477332534,0.3,496.427489340525,4.7667746059971,1.62148202321624,380.329,753.066588653252,4.76677566257633,1.07249840020965e-26,319.580899111433,0.963339147045401,3.79885998537627e-22,365.430260959783,1.60928337379009,7626.00259486827
2273,751.77423854169,0.3,490.537570119951,4.76340296130987,1.6215786083096,380.329,751.774349677073,4.76340401146692,8.25007890629258e-27,319.52227843771,0.962110360937734,2.92223229677407e-22,365.285975312578,1.60694775322796,7626.00259486827
2274,750.493617866529,0.3,484.914436026566,4.75997184086552,1.62167372999244,380.329,750.493728817721,4.75997288469815,6.34628470744092e-27,319.463980773784,0.960888359948555,2.24789585011874e-22,365.142596027947,1.60462206202322,7626.00259486827
2275,749.224510901811,0.3,479.550413959749,4.75648295355911,1.62176741043767,380.329,749.224621669943,4.75648399116352,4.88181144027353e-27,319.40600305959,0.959673104072421,1.72916977153364e-22,365.000113767434,1.60230629910408,7626.00259486827
2276,747.966814266346,0.3,474.438233476142,4.75293797785703,1.62185967148222,380.329,747.966924852538,4.75293900932795,3.75528108760119e-27,319.348342272649,0.958464553330867,1.3301452994932e-22,364.858519310563,1.60000046195502,7626.00259486827
2277,746.72042564814,0.3,469.571010240184,4.74933856227602,1.62195053463215,380.329,746.720536053501,4.74933958770669,2.88870969709248e-27,319.29099542758,0.957262667778916,1.02320000435505e-22,364.717803553248,1.59770454665594,7626.00259486827
2278,745.48524384638,0.3,464.942230701507,4.74568632585964,1.62204002106768,380.329,745.485354072007,4.74568734534181,2.22210894988065e-27,319.233959575605,0.956067407511408,7.87085628397948e-23,364.577957506231,1.59541854792054,7626.00259486827
2279,744.261168810476,0.3,460.545737492542,4.74198285865209,1.62212815164813,380.329,744.261278857455,4.7419838722761,1.70933347511853e-27,319.177231804067,0.954878732669148,6.05457177280878e-23,364.438972293537,1.59314245913383,7626.00259486827
2280,743.048101676478,0.3,456.375715794363,4.73822972216923,1.62221494691676,380.329,743.048211545885,4.738230730024,1.3148864412421e-27,319.120809235955,0.95369660344487,4.65741439425175e-23,364.300839150958,1.59087627238896,7626.00259486827
2281,741.845944801098,0.3,452.42668047571,4.73442844986663,1.62230042710556,380.329,741.846054493997,4.73442945203968,1.01146229131353e-27,319.064689029431,0.952520980089034,3.58266606685554e-23,364.163549424552,1.58861997852322,7626.00259486827
2282,740.654601793629,0.3,448.693464101323,4.73058054760449,1.62238461213999,380.329,740.654711311075,4.73058154418197,7.78056518540719e-28,319.00886837737,0.951351822915443,2.75592744387098e-23,364.027094569168,1.58637356715333,7626.00259486827
2283,739.473977545955,0.3,445.171205644413,4.72668749410945,1.62246752164359,380.329,739.47408688899,4.72668848517615,5.98511631370398e-28,318.953344506898,0.950189092306704,2.1199676258266e-23,363.891466146986,1.58413702671001,7626.00259486827
2284,738.303978260871,0.3,441.855339937882,4.72275074143302,1.62254917494259,380.329,738.304087430529,4.72275172707242,4.60398652732204e-28,318.898114678946,0.949032748719514,1.63076235716866e-23,363.756655826085,1.58191034447182,7626.00259486827
2285,737.144511478916,0.3,438.741587785752,4.71877171540682,1.62262959107039,380.329,737.144620476219,4.71877269570106,3.54156725329284e-28,318.8431761878,0.947882752689792,1.25444645152134e-23,363.622655379026,1.57969350659825,7626.00259486827
2286,735.995486103923,0.3,435.825946813195,4.71475181609428,1.62270878877201,380.329,735.995594929885,4.71475279112422,2.72431262236813e-28,318.788526360664,0.946739064837656,9.64969477506604e-24,363.489456681455,1.57748649816224,7626.00259486827
2287,734.85681242739,0.3,433.104682742047,4.71069241823903,1.62278678650846,380.329,734.856921083012,4.71069338808425,2.09564826348947e-28,318.734162557226,0.945601645872241,7.42292420206609e-24,363.357051710727,1.57528930318186,7626.00259486827
2288,733.728402151958,0.3,430.574321578265,4.70659487170976,1.62286360246102,380.329,733.728510638234,4.7065958364486,1.61205494854289e-28,318.680082169232,0.944470456596369,5.71000482336411e-24,363.225432544548,1.57310190465148,7626.00259486827
2289,732.610168414056,0.3,428.231642122131,4.70246050194171,1.62293925453551,380.329,732.610276731969,4.70246146165128,1.24005597809363e-28,318.626282620062,0.943345457911075,4.39235996425322e-24,363.094591359641,1.57092428457218,7626.00259486827
2290,731.502025805905,0.3,426.073669165025,4.6982906103746,1.62301376036645,380.329,731.502133956427,4.69829156513078,9.53899760176084e-29,318.572761364316,0.942226610819987,3.3787757895812e-24,362.964520430419,1.56875642398154,7626.00259486827
2291,730.403890396998,0.3,424.097667162226,4.69408647488722,1.62308713732117,380.329,730.403998381093,4.6940874247647,7.33777158885073e-29,318.519515887404,0.941113876433564,2.59908703502652e-24,362.835212127689,1.56659830298286,7626.00259486827
2292,729.315679755202,0.3,422.301134437223,4.68984935022851,1.62315940250384,380.329,729.315787573825,4.68985029530081,5.64450208900419e-29,318.466543705136,0.940007215973199,1.99931982360991e-24,362.706658917368,1.56444990077369,7626.00259486827
2293,728.237312967634,0.3,420.681797947525,4.68558046844534,1.6232305727595,380.329,728.23742062173,4.6855814087848,4.34197268843615e-29,318.413842363331,0.938906590775188,1.53795532939465e-24,362.578853359214,1.56231119567376,7626.00259486827
2294,727.168710661423,0.3,419.237608523296,4.68128103930688,1.62330066467796,380.329,727.168818151928,4.68128197498471,3.34001591811821e-29,318.361409437415,0.937811962294563,1.18305564086424e-24,362.451788105584,1.56018216515236,7626.00259486827
2295,726.109795024411,0.3,417.966736431338,4.67695225072571,1.62336969459765,380.329,726.109902352251,4.676953181812,2.56927141964612e-29,318.309242532037,0.936723292108801,9.10052862154066e-25,362.325455900195,1.55806278585512,7626.00259486827
2296,725.060489826006,0.3,416.867567604174,4.67259526917575,1.62343767860947,380.329,725.0605969921,4.67259619573946,1.976384481284e-29,318.257339280683,0.935640541921408,7.00048402888132e-25,362.199849576916,1.55595303363018,7626.00259486827
2297,724.020720438264,0.3,415.938700243319,4.66821124010693,1.6235046325605,380.329,724.02082744352,4.66821216221596,1.52031256331737e-29,318.2056973453,0.934563673565373,5.38504725127999e-25,362.074962058569,1.55385288355383,7626.00259486827
2298,722.990413857268,0.3,415.17894181235,4.66380128835693,1.62357057205773,380.329,722.990520702586,4.66380220607808,1.16948413229748e-29,318.154314415919,0.933492649006511,4.14238983745703e-25,361.950786355749,1.55176230995558,7626.00259486827
2299,721.96949872497,0.3,414.587306541786,4.6593665185598,1.62363551247166,380.329,721.969605411243,4.65936743195882,8.9961312475853e-30,318.103188210292,0.932427430346679,3.18648895074942e-25,361.827315565656,1.54968128644274,7626.00259486827
2300,720.957905351532,0.3,414.163013241908,4.65490801555179,1.62369946893993,380.329,720.958011879642,4.65490892469339,6.92017746874351e-30,318.052316473523,0.931367979826886,2.45117244674427e-25,361.704542870949,1.54760978592438,7626.00259486827
