year,total.factor.productivity,base.case.control.rate,mitigation.policy.control.rate,abatement.cost.bau,capital.stock.bau,gross.output.bau,net.output.bau,abatement.cost.mitigation.policy,capital.stock.mitigation.policy,gross.output.mitigation.policy,net.output.mitigation.policy,damages_bau,net.output_bau,consumption.per.capita_bau,damages_0.1reduction,abatement.cost_0.1reduction,net.output_0.1reduction,consumption.per.capita_0.1reduction,percent.change.consumption.per.capita_0.1reduction,damages_0.2reduction,abatement.cost_0.2reduction,net.output_0.2reduction,consumption.per.capita_0.2reduction,percent.change.consumption.per.capita_0.2reduction,damages_0.3reduction,abatement.cost_0.3reduction,net.output_0.3reduction,consumption.per.capita_0.3reduction,percent.change.consumption.per.capita_0.3reduction,damages_0.4reduction,abatement.cost_0.4reduction,net.output_0.4reduction,consumption.per.capita_0.4reduction,percent.change.consumption.per.capita_0.4reduction,temp.increase_0.1reduction,temp.increase_0.2reduction,temp.increase_0.3reduction,temp.increase_0.4reduction,gross.output_0elasticity,temp.increase_0elasticity
2229,0.1557916301844,0,0,0,2889.16055216054,1425.23574946094,1425.23574946094,0,2889.16055215232,1425.23574945972,1425.23574945972,0.0338441734528591,1376.99982354497,71639.9892691934,0.00365229268988321,5.77302186678804e-06,1420.02214343468,73878.2746215472,0.0312435188110271,0.003198546887443,4.02056595044254e-05,1420.61976354737,73909.3664907897,0.0316775204009167,0.00305457603292485,0.000125124603914378,1420.70392644073,73913.7451614868,0.0317386408832298,0.00298394101178708,0.000280008476234157,1420.58385196618,73907.4981497431,0.0316514408179122,1.10337251036435,1.03256103733113,1.00905500889444,0.997319910524716,0,0
2230,0.156659231099655,0,0,0,2913.79636182589,1436.82552825423,1436.82552825423,0,2913.79636181822,1436.8255282531,1436.8255282531,0.0339916827589091,1387.98541071791,72211.7162431617,0.00364100078109706,5.7068712752044e-06,1431.58584560522,74480.0846336713,0.0314127472454914,0.0031887963098071,3.97449600263013e-05,1432.18667773871,74511.3436938878,0.0318456279723707,0.00304531494400738,0.000123690854525999,1432.27221982371,74515.7941302694,0.031907258364405,0.00297491989069893,0.000276799978712628,1432.15337413513,74509.6110313157,0.0318216337694591,1.10166552411898,1.03098598597121,1.0075241839955,0.995811208797285,0,0
2231,0.157526955393452,0,0,0,2938.51834185923,1448.44795885463,1448.44795885463,0,2938.51834185208,1448.44795885357,1448.44795885357,0.0341390112077294,1398.99937775348,72784.9213000517,0.00362978307726883,5.64150043019151e-06,1443.18223554549,75083.5969666321,0.0315817565715876,0.00317911269973474,3.92896910187083e-05,1443.78627048097,75115.0227384662,0.0320135186903446,0.00303611831839996,0.000122274005382079,1443.87319193999,75119.5449503087,0.0320756498538012,0.00296596197377793,0.000273629301184538,1443.75557948489,75113.4259959872,0.0319915808706633,1.09996713242848,1.02941936704383,1.00600170947502,0.994310812200747,0,0
2232,0.158394757286065,0,0,0,2963.32505862133,1460.10235329312,1460.10235329312,0,2963.32505861466,1460.10235329213,1460.10235329213,0.0342861579397346,1410.04105339993,73359.5695152033,0.00361863918808084,5.57689987324464e-06,1454.81062685426,75688.7759082151,0.0317505460896843,0.00316949563211286,3.88397866087936e-05,1455.41785519809,75720.3679032097,0.0321811919509315,0.00302698572640271,0.000120873851478778,1455.50615611562,75724.9618951946,0.0322438148918136,0.00295706683007733,0.000270495984884692,1455.38978123159,75718.9073116249,0.032161281916092,1.09827731593328,1.02786115017429,1.00448755200562,0.99281868604449,0,0
2233,0.159262590586833,0,0,0,2988.21507048368,1471.78801515923,1471.78801515923,0,2988.21507047746,1471.78801515832,1471.78801515832,0.0344331221265205,1421.1097586889,73935.6255622816,0.00360756871973836,5.51306026416045e-06,1466.47032469763,76295.585307269,0.0319191151361722,0.00315994468093931,3.83951817476029e-05,1467.08073688092,76327.3430278436,0.0323486471829104,0.00301791673809253,0.000119490190376322,1467.17041724323,76332.008799539,0.0324117530491271,0.00294823402872922,0.000267399576785862,1467.05528415749,76326.0188070945,0.0323307367271725,1.09659605442453,1.02631130445223,1.00298167781413,0.991334795234724,0,0
2234,0.160130408666877,0,0,0,3013.18692677035,1483.50423916705,1483.50423916705,0,3013.18692676455,1483.5042391662,1483.5042391662,0.0345799029703035,1432.20480652062,74513.0536917096,0.00359657127517853,5.44997237895461e-06,1478.16062537673,76903.9885512223,0.0320874630827091,0.00315045941945715,3.7955812195578e-05,1478.77421165467,76935.9114906402,0.0325158838470761,0.00300891092343696,0.000118122822153868,1478.86527134945,76940.6490364823,0.0325794639261016,0.00293946313904896,0.000264339629497779,1478.75138417846,76934.7238497714,0.0324999451516406,1.09492332687096,1.02476979845185,1.00148405269995,0.989859104291945,0,0
2235,0.160998164440435,0,0,0,3038.23916671006,1495.25031079993,1495.25031079993,0,3038.23916670466,1495.25031079913,1495.25031079913,0.0347264997033656,1443.32550132548,75091.8177130658,0.00358564645427331,5.38762710794659e-06,1489.88081597365,77513.9485476728,0.0322555893354746,0.00314103942028452,3.7521614509219e-05,1490.49756642476,77546.0361900004,0.0326829014355795,0.00299996785240428,0.000116771549368,1490.59000524075,77550.8454992751,0.0327469471521588,0.00293075373063599,0.000261315701174245,1490.47736798992,77544.9853271247,0.0326689070629876,1.09325911144512,1.02323660025179,0.999994642053027,0.988391577367997,0,0
2236,0.161865810474686,0,0,0,3063.37031841504,1507.02550715394,1507.02550715394,0,3063.37031841,1507.02550715319,1507.02550715319,0.0348729115875083,1454.47113988284,75671.8810376722,0.0035747938540264,5.32601545521053e-06,1501.63017519196,78125.4277681014,0.0324234933344366,0.00313168425554045,3.70925260372591e-05,1502.25007971763,78157.6795881853,0.0328496994712684,0.00299108709506985,0.00011543617704082,1502.3438973443,78162.560645011,0.0329142023851483,0.00292210537347124,0.000258327355486496,1502.23251390761,78156.7656904467,0.0328376223598497,1.09160338554904,1.02171167745446,0.998513410871356,0.986932178262728,0,0
2237,0.162733298980384,0,0,0,3088.5788981474,1518.82909672733,1518.82909672733,0,3088.5788981427,1518.82909672664,1518.82909672664,0.0350191379135123,1465.64101112198,76253.2066682374,0.00356401306876449,5.26512853681344e-06,1513.40797314695,78738.3882369599,0.0325911745526331,0.0031223934969665,3.66684849083955e-05,1514.03102147089,78770.8037003982,0.0330162775070477,0.00298226822171885,0.000114116512621769,1514.12621749815,78775.7564837097,0.0330812293107538,0.00291351763801106,0.000255374161537753,1514.01609165779,78770.026943938,0.0330060909654694,1.0899561258394,1.02019499720503,0.997040323778139,0.985480870440257,0,0
2238,0.163600581838841,0,0,0,3113.86340961267,1530.6603395534,1530.6603395534,0,3113.86340960829,1530.66033955276,1530.66033955276,0.0351651780006052,1476.83439625454,76835.7572057439,0.00355330369032282,5.20495757946369e-06,1525.2134714981,79352.7915385574,0.0327586324954623,0.00311316671604448,3.62494300218763e-05,1525.83965316587,79385.3701016742,0.0331826351252474,0.00297351080294559,0.00011281236595833,1525.93622708371,79390.3945852066,0.0332480276418979,0.00290499009527795,0.000252455693797663,1525.82736250977,79384.7306515977,0.033174312827144,1.08831730825203,1.01868652620985,0.9955753450385,0.984037617044855,0,0
2239,0.164467610620925,0,0,0,3139.22234335316,1542.5184872778,1542.5184872778,0,3139.22234334907,1542.51848727719,1542.51848727719,0.0353110311959358,1488.05056885323,77419.4948535359,0.00354266530822522,5.14549391911322e-06,1537.04592352613,79968.5988210638,0.0329258666999876,0.00310400348411026,3.58353010377664e-05,1537.67522790464,80001.3399308843,0.0333487719370012,0.00296481440974925,0.000111523549265731,1537.77317910291,80006.4360831583,0.0334145971181599,0.00289652231694801,0.00024957153203451,1537.66557935303,80000.8379412296,0.0333422879156878,1.08668690802598,1.0171862307546,0.994118438575816,0.982602380916446,0,0
2240,0.165334336572763,0,0,0,3164.65417621896,1554.40278293704,1554.40278293704,0,3164.65417621514,1554.40278293648,1554.40278293648,0.0354566968740558,1499.28879464225,78004.3814064353,0.00353209750985887,5.08672899928867e-06,1548.9045739124,80585.7707850502,0.0330928767342548,0.0030949033724638,3.54260383653239e-05,1549.53699018934,80618.6738792708,0.0335146875816373,0.00295617861362647,0.000110249877090781,1549.63631795739,80623.8416635771,0.0335809375052072,0.0028881138754353,0.000246721261234262,1549.52998647655,80618.3094929796,0.0335100162249177,1.08506489972703,1.01569407672189,0.992669567987667,0.981175124605745,0,0
2241,0.166200710662029,0,0,0,3190.15737084321,1566.31246130794,1566.31246130794,0,3190.15737083966,1566.31246130742,1566.31246130742,0.0356021744364085,1510.54833183853,78590.3782684735,0.0035215998806437,5.02865437000525e-06,1560.78865908714,81204.2677015871,0.0332596621966145,0.00308586595247555,3.50215831554367e-05,1561.42417627054,81237.3322085522,0.0336803817260739,0.00294760298666048,0.000108991166288321,1561.52487979702,81242.5715829382,0.0337470485942253,0.00287976434397318,0.0002439044715479,1561.41981991719,81237.1055574412,0.0336774977711164,1.08345125727059,1.01421002960852,0.991228696561408,0.979755810389028,0,0
2242,0.167066683584519,0,0,0,3215.73037524664,1578.24674890752,1578.24674890752,0,3215.73037524332,1578.24674890703,1578.24674890703,0.035747463310824,1521.82843115552,79177.446453095,0.00351117200419683,4.9712616863435e-06,1572.69740722945,81824.0494122465,0.0334262227150673,0.0030768907956892,3.46218772907102e-05,1573.3360141472,81857.2747509247,0.0338458540642285,0.00293908710160733,0.000107747235990383,1573.43809251975,81862.5856681809,0.0339129302013622,0.00287147329669265,0.000241120758222376,1573.33430745968,81857.1859556589,0.0338447325925249,1.08184595394428,1.01273405454232,0.989795787289366,0.978344400282547,0,0
2243,0.167932205773507,0,0,0,3241.37162248163,1590.20486402656,1590.20486402656,0,3241.37162247854,1590.20486402611,1590.20486402611,0.0358925629510218,1533.12833583947,79765.546585042,0.00350081346249194,4.91454270707936e-06,1584.63003830074,82445.0753308428,0.0335925579466075,0.00306797747392101,3.42268633759263e-05,1585.27172360019,82478.4609108034,0.0340111043164365,0.00293063053197878,0.000106517907576492,1585.37517580521,82483.8433184506,0.0340785821671839,0.00286324030869781,0.000238369721534177,1585.27266867017,82478.510080871,0.0340117207488404,1.08024896242979,1.01126611629861,0.988370802883679,0.976940856056601,0,0
2244,0.168797227411366,0,0,0,3267.07953031931,1602.18601679281,1602.18601679281,0,3267.07953031643,1602.18601679239,1602.18601679239,0.0360374728361202,1544.44728173423,80354.6389037294,0.00349052383601377,4.85848929335949e-06,1596.58576410786,83067.3044467171,0.0337586675765879,0.00305912555935571,3.38364847288183e-05,1597.23051625531,83100.8496681069,0.0341761322288774,0.00292223285212243,0.000105303004644962,1597.33534117776,83106.3035083845,0.0342440043561369,0.00285506495613859,0.000235650966725068,1597.23411495932,83101.0369017955,0.0341784623207197,1.07866025482444,1.00980617931623,0.986953705790775,0.975545139249262,0,0
2245,0.169661698425737,0,0,0,3292.8525009818,1614.18940909593,1614.18940909593,0,3292.85250097911,1614.18940909553,1614.18940909553,0.0361821924701524,1555.78449721274,80944.6832596812,0.00348030270390798,4.80309340727185e-06,1608.56378822832,83690.695320851,0.0339245513180921,0.00305033462463904,3.34506853701153e-05,1609.21159550859,83724.3995743694,0.0343409375730157,0.00291389363729877,0.000104102352981909,1609.31779193172,83729.9247842231,0.0344091966560234,0.00284694681628064,0.000232964103932762,1609.21784950756,83724.7249587443,0.0343449574093015,1.07707980266212,1.00835420771325,0.985544458205508,0.974157211179769,0,0
2246,0.170525568519488,0,0,0,3318.68892088472,1626.21423483624,1626.21423483624,0,3318.68892088222,1626.21423483587,1626.21423483587,0.0363267213815894,1567.13920342057,81535.6391271957,0.0034701496441263,4.74834711072273e-06,1620.56330625829,84315.2060987593,0.0340902089113139,0.00304160424296717,3.30694100157216e-05,1621.21415677428,84349.068765638,0.0345055201450423,0.00290561246375548,0.000102915780536914,1621.32172337946,84354.6652767093,0.0345741589774745,0.00283888546757267,0.000230308748136455,1621.22306751318,84349.5323765216,0.0345112061357148,1.07550757693384,1.00691016530228,0.984143022084948,0.972777032961592,0,0
2247,0.17138878718008,0,0,0,3344.58716046022,1638.25967999305,1638.25967999305,0,3344.58716045789,1638.25967999271,1638.25967999271,0.0364710591228695,1578.51061434541,82127.4656079579,0.00346006423356723,4.69424256415988e-06,1632.58350588069,84940.7945140344,0.0342556401229541,0.00303293398817292,3.26926040678242e-05,1633.23738755307,84974.8149660174,0.034669879765333,0.00289738890879898,0.000101743117395346,1633.34632291956,84980.4827046336,0.0347388912534424,0.00283088048971119,0.000227684519094892,1633.24895626049,84975.4168679697,0.0346772086406112,1.07394354810782,1.0054740156054,0.982749359161833,0.971404565515177,0,0
2248,0.172251303676512,0,0,0,3370.54557401267,1650.32492258031,1650.32492258031,0,3370.54557401049,1650.32492257999,1650.32492257999,0.0366152052699348,1589.89793677794,82720.1214290102,0.00345004604821232,4.6407720252179e-06,1644.62356682116,85567.4178860572,0.0344208447456227,0.0030243234348089,3.23202136054587e-05,1645.28046738788,85601.5954853793,0.0348340162779123,0.00288922255086323,0.000100584195749008,1645.39076999268,85607.3343725438,0.0349033934386977,0.00282293146370264,0.000225091041280665,1645.29469507575,85602.335731681,0.0348429650837046,1.07238768614905,1.00404572186876,0.981363430957704,0.970039769580375,0,0
2249,0.173113067071595,0,0,0,3396.56249957907,1662.40913275031,1662.40913275031,0,3396.56249957704,1662.40913275001,1662.40913275001,0.0367591594217741,1601.30037041533,83313.5649481327,0.00344009466325818,4.58792784750936e-06,1656.68266095143,86195.0331253736,0.0345858225972541,0.00301577215822774,3.19521853760899e-05,1657.3425679674,86229.3672247408,0.0349979295499283,0.00288111296957597,9.94388498699286e-05,1657.45423618503,86235.1771761241,0.0350676655093355,0.00281503797192325,0.000222527943821578,1657.35945543064,86230.2458573771,0.0350084756433154,1.07083996053848,1.00262524707685,0.979985198795705,0.968682605728566,0,0
2250,0.173974026206097,0,0,0,3422.63625882623,1674.51147263399,1674.51147263399,0,3422.63625882434,1674.51147263371,1674.51147263371,0.0369029211999723,1612.71710771093,83907.7541460364,0.00343020965324437,4.53570247921758e-06,1668.75995213025,86823.5967254308,0.0347505735205307,0.0030072797346594,3.15884667858119e-05,1669.42285296685,86858.0866679967,0.0351616194711339,0.00287305974582243,9.83069160798654e-05,1669.53588506923,86863.9675939274,0.0352317074622917,0.00280719959817638,0.000219994860432396,1669.44240078316,86859.1037176436,0.0351737405159312,1.06930034029178,1.00121255396634,0.978614623813076,0.967333034374474,0,0
2251,0.174834129754988,0,0,0,3448.76515692309,1686.63109687197,1686.63109687197,0,3448.76515692132,1686.63109687171,1686.63109687171,0.0370464902482665,1624.14733438928,84502.6466531329,0.0034203905921771,4.4840884622651e-06,1680.85459673271,87453.0647900907,0.0349150973823183,0.00299884574128562,3.12290058935563e-05,1681.52047857753,87487.7099094428,0.0353250859533782,0.0028650624618065,9.71882327322824e-05,1681.63487273383,87493.6617149005,0.0353955193148576,0.00279941592774761,0.000217491429374507,1681.54268710707,87488.8653954533,0.0353387599157486,1.06776879397759,0.999807605039693,0.977251666973338,0.965991015787692,0,0
2252,0.175693326221066,0,0,0,3474.94748254261,1698.76715256649,1698.76715256649,0,3474.94748254097,1698.76715256625,1698.76715256625,0.0371898662321082,1635.59022940304,85098.1997473,0.0034106370536491,4.43307843101163e-06,1692.9657436024,88083.3930311478,0.0350793940731105,0.00299046975631168,3.08737514020246e-05,1693.63459345897,88118.1926512921,0.0354883289301061,0.0028571207011096,9.60826401841285e-05,1693.75034773545,88124.2152359009,0.0355591011042142,0.0027916865474576,0.000215017293392776,1693.65946284416,88119.4865816853,0.0355035340742458,1.06624528973545,0.99841036257838,0.975896289078165,0.964656510103915,0,0
2253,0.1765515639359,0,0,0,3501.18150785298,1710.91877930245,1710.91877930245,0,3501.18150785144,1710.91877930222,1710.91877930222,0.0373330488382324,1647.0449649565,85694.3703551048,0.00340094861095554,4.3826651110298e-06,1705.09253407248,88714.5367694259,0.0352434635064817,0.00298215135903548,3.05226526491621e-05,1705.76433875994,88749.4902047713,0.0356513483558661,0.00284923404874711,9.49899807693036e-05,1705.88145111988,88755.5834627933,0.0357224528869666,0.00278401104571271,0.00021257209965616,1705.7918689253,88750.922576222,0.0356680632397585,1.06472979529324,0.997020788655796,0.974548450778976,0.963329477335889,0,0
2254,0.177408791064228,0,0,0,3527.46548851422,1723.08510920312,1723.08510920312,0,3527.46548851279,1723.08510920291,1723.08510920291,0.0374760377742328,1658.51070656241,86291.1150547658,0.00339132483720621,4.33284131792556e-06,1717.2341020213,89346.4509376756,0.0354073056185534,0.002973890129914,3.01756595999425e-05,1717.90884817414,89381.5574930189,0.0358141442058283,0.00284140209122257,9.39100987730921e-05,1718.02731647768,89387.7213133489,0.0358855747386945,0.0027763890125536,0.000210155499700496,1717.93903882608,89383.1282908497,0.0358323476770637,1.06322227798427,0.995638845149853,0.973208112588218,0.96200987738408,0,0
2255,0.178264955623373,0,0,0,3553.79766368748,1735.26526713508,1735.26526713508,0,3553.79766368615,1735.26526713488,1735.26526713488,0.037618832768143,1669.98661324236,86888.3900865693,0.00338176530543403,4.28359995628341e-06,1729.38957407674,89979.0900911959,0.0355709203674655,0.00296568565062725,2.98327228390222e-05,1730.06724814454,90014.3490617098,0.0359767164753082,0.00283362441657969,9.2842840409301e-05,1730.18707014862,90020.5833278703,0.036048466753502,0.00276882003970161,0.000207767149377343,1730.10009877127,90016.0582598839,0.035996387666965,1.06172270476398,0.994264493755267,0.97187523489038,0.960697670047071,0,0
2256,0.17912000547385,0,0,0,3580.17625608845,1747.45837064122,1747.45837064122,0,3580.17625608721,1747.45837064104,1747.45837064104,0.0377614335680245,1681.47183746536,87486.1513496784,0.00337226958869999,4.2349340184211e-06,1741.55806954949,90612.4084043714,0.0357343077328601,0.00295753750413975,2.94937935620673e-05,1742.23865779668,90647.8190755907,0.0361390651793015,0.00282590061445219,9.17880537932698e-05,1742.35983115497,90654.1236657279,0.0362111290435816,0.00276130372060331,0.000205406708793578,1742.2741676681,90649.6666367071,0.036160183505893,1.06023104222617,0.992897695995539,0.970549777952715,0.959392815031692,0,0
2257,0.179973888351269,0,0,0,3606.59947202067,1759.66353027403,1759.66353027403,0,3606.59947201952,1759.66353027386,1759.66353027386,0.0379038399415604,1692.96552547152,88084.3544189657,0.00336283726019458,4.18683658345128e-06,1753.73870076538,91246.35968795,0.035897467715373,0.00294944527475963,2.91588235692186e-05,1754.42218927108,91281.9213357636,0.0363011903520227,0.00281823027611152,9.07455889215327e-05,1754.54471153388,91288.2961226444,0.0363735617387783,0.00275383965047295,0.000203073842265885,1754.46035743868,91283.9072110531,0.0363237355055016,1.05874725661897,0.991538413234645,0.9692317019357,0.958095271962892,0,0
2258,0.180826551852619,0,0,0,3633.06550147889,1771.87984949612,1771.87984949612,0,3633.06550147781,1771.87984949596,1771.87984949596,0.0380460516756552,1704.46681717914,88682.9545401849,0.00335346789333585,4.13930081603907e-06,1765.93057296628,91880.8973838953,0.0360604003361367,0.00294140854819538,2.88277652564394e-05,1766.61694762407,91916.6092745354,0.0364630920464572,0.00281061299451259,8.97152976448903e-05,1766.74081623832,91923.0541255444,0.0365357649861713,0.00274642742633312,0.000200768218260494,1766.65777292094,91918.7334038583,0.0364870439922838,1.05727131386033,0.99018660668842,0.967920966903219,0.956805000393344,0,0
2259,0.181677943415499,0,0,0,3659.57251822015,1784.10642450547,1784.10642450547,0,3659.57251821914,1784.10642450532,1784.10642450532,0.0381880685760412,1715.9748460195,89281.9066213906,0.00334416106186418,4.09231996513588e-06,1778.13278413608,92515.9745563465,0.0362231056362878,0.00293342691161037,2.85005716066961e-05,1778.82203065374,92551.8359463734,0.0366247703339177,0.0028030483643375,8.86970336409652e-05,1778.9472429629,92558.3507235102,0.036697738949658,0.00273906664705353,0.000198489509331767,1778.86551169452,92554.0982582197,0.0366501093071988,1.05580317955324,0.988842237435674,0.966617532832488,0.955521959812809,0,0
2260,0.182528009400944,0,0,0,3686.11867978934,1796.3423447421,1796.3423447421,0,3686.1186797884,1796.34234474196,1796.34234474196,0.0383298904668904,1727.4887394271,89881.1645785061,0.00333491633993375,4.0458873632e-06,1790.34442550571,93151.5432132174,0.036385583676487,0.00292549995367512,2.81771961845314e-05,1791.03652940511,93187.5533492417,0.0367862253036083,0.00279553598203739,8.76906523973109e-05,1791.16308264918,93194.1379090702,0.0368594838095414,0.00273175691338798,0.000196237392084394,1791.08266458602,93189.9537607137,0.0368129318052794,1.0543428190005,0.987505266429015,0.965321359623725,0.954246109657248,0,0
2261,0.183376696930802,0,0,0,3712.70212765367,1808.58669291129,1808.58669291129,0,3712.70212765279,1808.58669291116,1808.58669291116,0.0384715171904319,1739.00761886457,90480.6826262728,0.00332573330220092,3.99999642508412e-06,1802.56458157645,93787.5556436427,0.0365478345364482,0.00291762726461747,2.78575931283157e-05,1803.2595281934,93823.7137625653,0.0369474570621971,0.00278807544587235,8.66960111872988e-05,1803.38741950889,93830.3679562572,0.037020999762128,0.00272449782800961,0.000194011547119436,1803.30831569229,93826.2521793933,0.0369755118552678,1.05289019721921,0.986175654505402,0.964032407109558,0.952977409317697,0,0
2262,0.184223954140969,0,0,0,3739.32098732878,1820.83854495693,1820.83854495693,0,3739.32098732797,1820.83854495681,1820.83854495681,0.0386129486065768,1750.53059979963,91080.4154669555,0.00331661152390963,3.9546406469069e-06,1814.79233009343,94423.9646139707,0.0367098583144716,0.00290980843627067,2.75417171423884e-05,1815.49010457756,94460.2699432945,0.0371084657333964,0.00278066635594958,8.57129690456604e-05,1815.61933099751,94466.993616688,0.0371822870193339,0.00271728899554451,0.00019181165897959,1815.54154235401,94462.9462598642,0.0371378498392546,1.0514452789549,0.984853362396431,0.962750635064203,0.951715818148903,0,0
2263,0.18506972802885,0,0,0,3765.97336848643,1833.09697029189,1833.09697029189,0,3765.97336848567,1833.09697029178,1833.09697029178,0.0387541845925466,1762.05679192916,91680.3167728769,0.00330755058097364,3.90981360510782e-06,1827.02674227535,95060.7217948598,0.0368716551269919,0.00290204306211937,2.72295234904757e-05,1827.72732959005,95097.173552393,0.0372692514575486,0.00277330831425977,8.47413867480025e-05,1827.85788804403,95103.9665459407,0.0373433458082969,0.0027101300226036,0.000189637416103349,1827.78141538545,95099.9876517328,0.0372999461523187,1.05000802869528,0.983538350738356,0.961476003212381,0.950461295477727,0,0
2264,0.185913965478669,0,0,0,3792.657365102,1845.36103170731,1845.36103170731,0,3792.65736510129,1845.36103170721,1845.36103170721,0.0388952250425096,1773.58529909438,92280.3399115013,0.00329855005005603,3.8655089553082e-06,1839.26688272421,95697.7785124986,0.0370332251081289,0.00289433073734377,2.69209679877582e-05,1839.97026764648,95734.3759063479,0.0374298143912243,0.00276600092471175,8.37811267861212e-05,1840.10215496062,95741.2380551177,0.0375041763709957,0.00270302051781299,0.000187488510769758,1840.02699898417,95737.3276601359,0.0374618012021835,1.04857841068373,0.982230580081848,0.960208471238018,0.949213800611325,0,0
2265,0.186756613287537,0,0,0,3819.37105556741,1857.62978567186,1857.62978567186,0,3819.37105556675,1857.62978567177,1857.62978567177,0.0390360698672213,1785.11521957094,92880.4379605197,0.00328960950864582,3.82172043143448e-06,1851.51180972366,96335.0857641232,0.0371945684092487,0.00288667105886173,2.66160069947648e-05,1852.21797684411,96371.8279926928,0.0375901547068199,0.00275874379316553,8.28320533489989e-05,1852.35118974113,96378.7591263704,0.0376647789638739,0.00269596009184277,0.000185364639055888,1852.27735102955,96374.9172612657,0.0376234154088663,1.0471563889324,0.980930010901513,0.958947998792693,0.947973292845105,0,0
2266,0.187597618176801,0,0,0,3846.11250285848,1869.90228249544,1869.90228249544,0,3846.11250285786,1869.90228249535,1869.90228249535,0.0391767189936713,1796.64564622849,93480.563716175,0.0032807285351318,3.77844184475892e-06,1863.76057540232,96972.5942265379,0.0373556851985336,0.00287906362536908,2.63145974106922e-05,1864.46950912515,97009.4804785303,0.0377502725921694,0.00275153652746363,8.18940323020135e-05,1864.60404422444,97016.4804214226,0.0378251538574722,0.0026889483574343,0.000183265500790311,1864.53152324613,97012.7071108936,0.0377847892043401,1.04574192723504,0.979636603605146,0.957694545503877,0.946739731470465,0,0
2267,0.188436926780833,0,0,0,3872.87975472163,1882.17756627253,1882.17756627253,0,3872.87975472106,1882.17756627244,1882.17756627244,0.0393171723647356,1808.17566647835,94080.6696905301,0.00327190670887376,3.73566708281875e-06,1876.01222567737,97610.254253171,0.0375165756605599,0.00287150803737815,2.60166966658772e-05,1876.72391022039,97647.2837075857,0.0379101682501592,0.00274437873746094,8.09669311635117e-05,1876.85976403808,97654.3522786239,0.0379853013360677,0.00268198492942602,0.000181190799500671,1876.78856114725,97650.6475414252,0.037945923032205,1.04433498917952,0.978350318542758,0.956448070982936,0.945513075782319,0,0
2268,0.189274485650109,0,0,0,3899.67084382942,1894.45467496332,1894.45467496332,0,3899.67084382889,1894.45467496324,1894.45467496324,0.0394574299388343,1819.70436235366,94680.708115586,0.00326314361027104,3.69339010843735e-06,1888.26580033561,98248.0158782369,0.0376772399958811,0.00286400389725446,2.57222627149797e-05,1888.9802197302,98285.1877043704,0.0380698418983516,0.00273727003505299,8.00506190835931e-05,1889.11738867922,98292.3247171144,0.0381452216973211,0.0026750694247779,0.000179140242366212,1889.04750411607,98288.6885660659,0.038106817347366,1.04293553815996,0.977071116015353,0.955208534832926,0.944293285086418,0,0
2269,0.190110241282794,0,0,0,3926.48378793841,1906.73264076067,1906.73264076067,0,3926.48378793791,1906.7326407606,1906.7326407606,0.0395974916895951,1831.23081086387,95280.6309617611,0.0032544388208286,3.65160495892143e-06,1900.52033339927,98885.8288358062,0.0378376784206216,0.00285655080925179,2.54312540313918e-05,1901.23747149052,98923.1421932572,0.0382292937686138,0.00273021003420281,7.91449668267118e-05,1901.37595188072,98930.3474559013,0.0383049152519244,0.00266820146259445,0.000177113540178839,1901.30738577164,98926.7798978973,0.0382674726157041,1.04154353738872,0.97579895628348,0.953975896656167,0.943080318706462,0,0
2270,0.190944140100167,0,0,0,3953.31659011192,1919.01048990655,1919.01048990655,0,3953.31659011145,1919.01048990648,1919.01048990648,0.0397373576055212,1842.75408382039,95880.3899288237,0.00324579192322058,3.61030574494571e-06,1912.77485294324,99523.6425503003,0.0379978911660779,0.00284914837954552,2.51436295994698e-05,1913.49469338995,99561.0965889714,0.0383885241067545,0.00272319835096626,7.82498467475006e-05,1913.63448142821,99568.3699043495,0.0384643823232624,0.00266138066414647,0.00017511040728902,1913.56723378594,99564.8709403699,0.0384278893137725,1.04015894990791,0.974533799575557,0.952750116061615,0.941874135991016,0,0
2271,0.191776128472217,0,0,0,3980.16723888016,1931.28724300194,1931.28724300194,0,3980.16723887973,1931.28724300188,1931.28724300188,0.0398770276896661,1854.27324813605,96479.9364614717,0.00323720250135144,3.56948664973849e-06,1925.02838140404,100161.406152565,0.038157878478324,0.0028417962162644,2.48593489088627e-05,1925.75090767884,100199.000012669,0.0385475331721678,0.00271623460351603,7.7365132773121e-05,1925.89199946919,100206.341178261,0.0386236232470759,0.00265460665289147,0.000173130561566283,1925.8260701931,100202.910803383,0.0385880679284831,1.03878173860079,0.973275606095965,0.95153115267202,0.940674696320229,0,0
2272,0.19260615269714,0,0,0,4007.03370845258,1943.56191486239,1943.56191486239,0,4007.03370845217,1943.56191486233,1943.56191486233,0.0400165019593121,1865.78736568826,97079.2217422201,0.00322867014041485,3.52914192802065e-06,1937.27993543598,100799.068472397,0.0383176406178288,0.00283449392952077,2.45783719471228e-05,1938.00513082542,100836.801284459,0.0387063212374816,0.0027093184121643,7.64907003802659e-05,1938.14752236917,100844.2100924,0.0387826383711332,0.00264787905449279,0.000171173724347755,1938.08291124545,100840.848295808,0.038748008956811,1.03741186620276,0.97202433603293,0.950318966130898,0.939481959112359,0,0
