Year,Capital...trill.,Gross.Output...trill.,Output.per.capita...thous.cap.,Investment...trill.,Net.Output...trill.,Population..million.,Consumption,Per.capita.consumption...thousand.,per.capita.consumption.growth,ramsey.discount.rate_0.01prtp,ramsey.discount.factor_0.01prtp,marginal_damages,net.present.value_marginal.damages_0.01prtp,ramsey.discount.rate_0prtp,ramsey.discount.factor_0prtp,net.present.value_marginal.damages_0prtp,ramsey.discount.rate_0.03prtp,ramsey.discount.factor_0.03prtp,net.present.value_marginal.damages_0.03prtp,npv_marginal.damages_0.03constant.discount.rate,npv_marginal.damages_0.025constant.discount.rate,npv_marginal.damages_0.05constant.discount.rate,base.emissions,emissions_additional.ton.carbon,temp.increase_0.5climate.sensitivity,damages_0.5climate.sensitivity,damages_0.5climate.sensitivity_dollars,temp.increase_additional.ton.carbon_0.5climate.sensitivity,damages_additional.ton.carbon_0.5climate.sensitivity,damages_additional.ton.carbon_0.5climate.sensitivity_dollars,marginal.damages_additional.ton.carbon_0.5climate.sensitivity_dollars,discount.factor_0.03discount.rate,discount.factor_0.025discount.rate,discount.factor_0.05discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.03prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.03prtp_dollars,temp.increase_1.2climate.sensitivity,damages_1.2climate.sensitivity,damages_1.2climate.sensitivity_dollars,temp.increase_additional.ton.carbon_1.2climate.sensitivity,damages_additional.ton.carbon_1.2climate.sensitivity,damages_additional.ton.carbon_1.2climate.sensitivity_dollars,marginal.damages_additional.ton.carbon_1.2climate.sensitivity_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.03prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.03prtp_dollars
2176,1641.17333850017,859.920295528419,57.7182102597553,180.156371232991,818.892596513597,14898.5959831123,638.736225280606,42.8722428613153,0.0089700280530807,0.0189700280530807,0.0303050274595817,5.72826634610961,0.173595268914649,0.0089700280530807,0.155203724665826,0.889048272794114,0.0389700280530807,0.00121155666274793,0.00694011925762382,0.0423685793490847,0.0950301791608173,0.00174020157532648,17994.1162697969,17994.1162697969,2.51625664365452,0.0189946424902065,16333878583635,2.51625664365518,0.0189946424902165,16333878583643.6,8.587890625,0.00739640526279985,0.0165896928353128,0.000303792014927578,0.0635195194150995,0.0173235052950271,0.142470467572012,0.0388555820650943,0.00260893259694641,0.000711527071894476,0.260256261210509,0.0709789803301388,1.33287261202273,0.363510712369835,0.0104047161056692,0.00283764984700069,5.95018957253203,0.106214267847207,91335804596504.6,5.95018957253361,0.106214267847263,91335804596553.2,48.59375,0.35941906823918,0.0980233822470491,0.806155386215981,0.219860559877086,0.014762393225387,0.00402610724328737,1.47263492811405,0.401627707667467,7.54193099547999,2.05689027149454,0.0588740815804071,0.0160565677037474
2177,1657.21237588315,868.45809505315,58.2614209099285,181.86372781296,826.653308240727,14906.2292249236,644.789580427767,43.2563843409615,0.00896014423338751,0.0189601442333875,0.0297411313200887,5.76896106643041,0.171575428657186,0.00896014423338751,0.153825426656224,0.887412897406803,0.0389601442333875,0.00116612429213239,0.0067273256399305,0.0414267708666346,0.0933710166545936,0.00166910886324729,17985.3220015308,17985.3220015308,2.52699204282657,0.0191570663535265,16637109352190.4,2.52699204282723,0.0191570663535364,16637109352199.1,8.666015625,0.00718097598330082,0.016185066180793,0.000289325728502456,0.0622304500740347,0.0169719409292822,0.140260036414411,0.0382527372039302,0.00250730128391679,0.000683809441068215,0.257737108725065,0.0702919387431996,1.33305355092513,0.363560059343217,0.0101056513363114,0.00275608672808492,5.97730038466979,0.107184359665721,93085124814783.8,5.97730038467137,0.107184359665777,93085124814832.8,48.984375,0.351755620432001,0.0959333510269094,0.79281535119978,0.216222368509031,0.0141724399821125,0.00386521090421249,1.45685072950747,0.397322926229309,7.53504238386347,2.05501155923549,0.0571218696224226,0.0155786917152062
2178,1673.35486610779,877.053652287127,58.8091947027579,183.581543190946,834.461559958846,14913.5463717886,650.8800167679,43.6435439661182,0.00895034642990442,0.0189503464299044,0.0291880084483926,5.81740716205042,0.169798529393667,0.00895034642990442,0.152460849238542,0.886926836292581,0.0389503464299044,0.00112240618248936,0.0065294937647433,0.0405579234133656,0.0918586535789312,0.00160297672871967,17975.9926434644,17975.9926434644,2.53768816529499,0.0193195836728348,16944311420926.5,2.53768816529565,0.0193195836728448,16944311420935.2,8.740234375,0.00697182134301051,0.0157903084690663,0.000275548312859481,0.0609353525585391,0.0166187325159652,0.138010996873187,0.0376393627835964,0.00240835683602769,0.000656824591643917,0.255110034778432,0.0695754640304814,1.33254355535639,0.363420969642653,0.00981009309890607,0.00267547993606529,6.00429654098966,0.108154730856421,94857501709755.6,6.00429654099123,0.108154730856478,94857501709805,49.421875,0.344560482936597,0.0939710408008902,0.780386651369636,0.21283272310081,0.0136181142746022,0.0037140311658006,1.44252610503541,0.393416210464201,7.53490103346105,2.05497300912574,0.0554714180502166,0.01512856855915
2179,1689.60092268796,885.707047961268,59.3615671755165,185.309823866736,842.317381212437,14920.5469145123,657.007557345701,44.0337449498362,0.00894063470237249,0.0189406347023725,0.028645445528746,5.85228835089683,0.16764140717413,0.00894063470237249,0.151109831435738,0.88433830621735,0.0389406347023725,0.00108033716749456,0.0063224446203693,0.0396127270196452,0.0901555495713011,0.00153579826805412,17966.1299088398,17966.1299088398,2.54834461999702,0.0194821809068033,17255504938812.1,2.54834461999767,0.0194821809068132,17255504938820.9,8.810546875,0.00676875858544709,0.015405178994211,0.000262426964628078,0.0596364648026403,0.0162644904007201,0.135728051646262,0.0370167413580714,0.00231212507311964,0.000630579565396267,0.252382040586275,0.0688314656144387,1.33136025313791,0.363098250855795,0.00951836125501557,0.00259591670591334,6.03117741190663,0.109125302921678,96653049908638.7,6.03117741190818,0.109125302921735,96653049908688.6,49.890625,0.337697596302071,0.0920993444460195,0.76857400825806,0.209611093161289,0.0130926452821477,0.00357072144058573,1.42913918083259,0.389765231136161,7.5389639339736,2.05608107290189,0.0538986964970334,0.0146996444991909
2180,1705.9506542859,894.418359735191,59.9185741661935,187.048575865057,850.220799386621,14927.230365235,663.172223521564,44.4270107243784,0.00893100904749787,0.0189310090474979,0.0281132336481975,5.90848582181603,0.166106642415776,0.00893100904749787,0.149772214433568,0.884927005482725,0.0389310090474979,0.00103985457945377,0.00614396603945305,0.0388282661489417,0.0888012504095936,0.00147671047596878,17955.7355646759,17955.7355646759,2.55896102744041,0.0196448446198766,17570709702162.7,2.55896102744105,0.0196448446198865,17570709702171.6,8.89453125,0.0065716102771331,0.0150294429211815,0.000249930442502931,0.0584513929727815,0.0159412889925768,0.13367984973254,0.0364581408361473,0.00222301413116865,0.000606276581227813,0.250054035222444,0.0681965550606666,1.33215364166107,0.363314629543928,0.00924901905240713,0.00252245974156558,6.05794239092357,0.110095998035246,98471881976094,6.05794239092512,0.110095998035303,98471881976144.2,50.28125,0.330428779247099,0.0901169397946633,0.755699176880657,0.206099775512906,0.0125668150621005,0.00342731319875468,1.41356852937343,0.385518689829117,7.53073415698782,2.05383658826941,0.0522851880731597,0.0142595967472254
2181,1722.40416472237,903.187662194963,60.4802518175541,188.797804737856,858.171839717528,14933.5962574947,669.374034979672,44.8233649442433,0.00892146947099037,0.0189214694709904,0.0275911682014056,5.95111838596164,0.164198308373545,0.00892146947099037,0.14844784154717,0.883430679187684,0.0389214694709904,0.00100089815256513,0.00595646339820539,0.0379693502384675,0.0872604820478084,0.00141653871580069,17944.811431599,17944.811431599,2.56953701945065,0.0198075614829821,17889945149597.6,2.5695370194513,0.019807561482992,17889945149606.5,8.9609375,0.00638020415255641,0.0146628711426161,0.000238028992859934,0.0571726106482984,0.0155925301768087,0.131393071879536,0.0358344741489645,0.00213296292820582,0.00058171716223795,0.247242733804783,0.0674298364922137,1.3302318301141,0.362790499122026,0.00896898578900161,0.00244608703336408,6.08459089409565,0.111066739045535,100314108386155,6.08459089409718,0.111066739045591,100314108386205,50.75,0.323795360742238,0.0883078256569739,0.744140710487767,0.202947466496664,0.0120799713876417,0.003294537651175,1.40025178622134,0.381886850787637,7.53372795851889,2.05465307959606,0.0507955812426805,0.0138533403389128
2182,1738.96155298799,912.015026773688,61.046636576052,190.557515550424,866.170525229202,14939.6441462831,675.613009678777,45.2228314853714,0.00891201590119358,0.0189120159011936,0.0270790487999125,6.00731585688085,0.162672399244965,0.00891201590119358,0.147136558200837,0.883895779206762,0.0389120159011936,0.000963409930047746,0.00578750774945229,0.0372115549279509,0.0859360959243295,0.00136182413638559,17933.3593816933,17933.3593816933,2.58007223892474,0.0199703182742104,18213230355533,2.58007223892538,0.0199703182742203,18213230355542.1,9.03125,0.006194372963647,0.0143052401391377,0.000226694278914223,0.055942930827937,0.0152571629530737,0.129194200006587,0.0352347818199783,0.00204733270644408,0.000558363465393839,0.24455765947421,0.0666975434929663,1.32882704125131,0.362407374886722,0.00870079593074371,0.00237294434474828,6.111122359509,0.112037449478672,102179837485947,6.11112235951053,0.112037449478729,102179837485998,51.1875,0.317074466076681,0.0864748543845493,0.732249479622109,0.199704403533302,0.0116039134019218,0.00316470365506958,1.38610881044552,0.378029675576051,7.53155257290537,2.05405979261055,0.049314545794319,0.0134494215802688
2183,1755.62291323961,920.900521841765,61.6177652020891,192.327712902945,874.216876831568,14945.3736081059,681.889163928623,45.6254344527587,0.00890264837834245,0.0189026483783424,0.0265766791783403,6.05382410867605,0.160890541138386,0.00890264837834245,0.145838211880341,0.882878883047412,0.0389026483783424,0.000927334174719417,0.00561391798371562,0.036407421733454,0.0844891781802062,0.00130701646760939,17921.3813406565,17921.3813406565,2.5905663395911,0.0201331018794673,18540584027094.8,2.59056633959174,0.0201331018794772,18540584027103.9,9.109375,0.00601395433363786,0.0139563318430611,0.000215899313251641,0.0547833652579824,0.0149409177976316,0.127133460382885,0.034672761922605,0.00196670780665167,0.000536374856359546,0.242096936890194,0.0660264373336892,1.32849496134748,0.362316807640221,0.00844743474783469,0.00230384584031855,6.13753624677357,0.113008053541378,104069175478577,6.13753624677509,0.113008053541434,104069175478629,51.640625,0.310564360510518,0.084699371048323,0.720713699083078,0.196558281568112,0.0111491754733855,0.00304068422001423,1.37243632319398,0.37430081541654,7.53117641038321,2.05395720283178,0.0478881163663699,0.0130603953726463
2184,1772.3883348186,929.844212555387,62.1936747641312,194.108400901485,882.310913188566,14950.7842410311,688.202512287082,46.0311981761044,0.00889336678570884,0.0188933667857088,0.0260838671098444,6.10033236047126,0.159120258616415,0.00889336678570884,0.144552652125145,0.881819221550965,0.0388933667857088,0.000892617283319989,0.00544526209895287,0.0356185633358133,0.0830617197811715,0.00125434054022144,17908.8792838152,17908.8792838152,2.60101898577564,0.0202958992930961,18872024496292.4,2.60101898577628,0.0202958992931059,18872024496301.5,9.1796875,0.00583879061518239,0.0136159335054255,0.000205618393572991,0.0535982732253071,0.0146177108796292,0.124990014600586,0.0340881858001597,0.00188751259725207,0.000514776162886928,0.239441748859899,0.0653022951436089,1.32694817380504,0.361894956492283,0.00819394771797647,0.00223471301399358,6.16383203652928,0.113978476123634,105982226379443,6.16383203653079,0.11397847612369,105982226379496,52.109375,0.30425572971302,0.0829788353762781,0.709517785009281,0.193504850457077,0.0107146459775926,0.00292217617570707,1.35921401267705,0.370694730730103,7.53254835683371,2.05433137004556,0.0465137287480026,0.0126855623858189
2185,1789.25790223822,938.846160923467,62.7744026474273,195.899583174598,890.452650793629,14955.8756647435,694.55306761903,46.4401472162775,0.0088841710921485,0.0188841710921485,0.0256004243170103,6.15459198756567,0.157560166379753,0.0088841710921485,0.143279730485475,0.881828281226471,0.0388841710921485,0.000859207703955684,0.00528807285042035,0.0348887125604616,0.081756600249481,0.00120523554055282,17895.8552376612,17895.8552376612,2.61142985217365,0.0204586976184711,19207569716595.6,2.61142985217428,0.0204586976184809,19207569716604.9,9.25390625,0.00566872875260426,0.0132838375662688,0.000195827041498087,0.0524578844332793,0.0143066957545307,0.122927387478479,0.0335256511304944,0.00181216508323816,0.000494226840883134,0.236903926589834,0.0646101617972274,1.32589719343785,0.36160832548305,0.00795102754168366,0.00216846205682282,6.19000922996528,0.114948642801166,107919091997238,6.19000922996679,0.114948642801222,107919091997290,52.515625,0.297696833398483,0.0811900454723136,0.697609032191083,0.190257008779386,0.010283979476173,0.0028047216753199,1.344422283273,0.366660622710817,7.52442459627626,2.05211579898443,0.0451218295780477,0.0123059535212857
2186,1806.231695189,947.906426771208,63.3599866226999,197.70126307686,898.642104894817,14960.6475205852,700.940841817957,46.8523064161155,0.00887506230155828,0.0188750623015583,0.025126166361537,6.20691377083527,0.155955947997722,0.00887506230155828,0.142019300346873,0.881501551047394,0.0388750623015583,0.000827055856025812,0.00513346438201657,0.0341604956870578,0.080440618848402,0.00115760148626325,17882.3112986276,17882.3112986276,2.62179862362775,0.0206214840685691,19547237278156.8,2.62179862362838,0.020621484068579,19547237278166.1,9.328125,0.00550362014815948,0.0129598415280671,0.000186501944283893,0.0513384566945501,0.0140013972803319,0.120891021754001,0.0329702786601821,0.00173971344902318,0.00047446730427905,0.234380020591212,0.0639218237976033,1.32477378604817,0.361301941649501,0.00771488040699078,0.00210405829281567,6.21606734835288,0.115918479837776,109879872019777,6.21606734835438,0.115918479837832,109879872019830,52.96875,0.291519879722822,0.0795054217425879,0.686466605939804,0.18721816525631,0.00987877486128743,0.00269421132580566,1.33090162446266,0.362973170307999,7.52258481524841,2.05161404052229,0.0438081148738672,0.0119476676928729
2187,1823.30978874696,957.02506525918,63.9504646844855,199.513443173723,906.879287153288,14965.0994716127,707.365843979564,47.2677007808312,0.00886603876074742,0.0188660387607474,0.0246609126280213,6.25535986645528,0.154262883123485,0.00886603876074742,0.140771217278087,0.880574622913404,0.0388660387607474,0.000796114056257339,0.00497997991663308,0.033424392810691,0.0790911927515033,0.00111108264503747,17868.2495833577,17868.2495833577,2.63212499491078,0.0207842459665023,19891044352454.7,2.63212499491141,0.0207842459665121,19891044352464.1,9.41796875,0.00534332053219367,0.0126437478322606,0.000177620899317993,0.0503232257934333,0.0137245161254818,0.11907842196711,0.0324759332637574,0.00167282807912375,0.000456225839761023,0.232255704477185,0.0633424648574142,1.32577892522449,0.361576070515769,0.00749777730326736,0.00204484835543655,6.24200593258903,0.11688791418743,111864663703235,6.24200593259052,0.116887914187486,111864663703288,53.421875,0.285450201555784,0.0778500549697592,0.675452716226546,0.184214377152694,0.0094888414807534,0.00258786585838729,1.31743219180008,0.359299688672748,7.52026237302783,2.05098064718941,0.0425299055991225,0.0115990651633971
2188,1840.49225304598,966.202131401174,64.5458753573648,201.336126186124,915.164209936928,14969.23120264,713.828083750804,47.6863557044208,0.00885710361777063,0.0188571036177706,0.0242044861251446,6.29993027442569,0.152486574916715,0.00885710361777063,0.139535338328174,0.879062902285895,0.0388571036177706,0.000766336441734777,0.00482786614968058,0.0326820842589588,0.0777119314640606,0.00106571360093728,17853.6723069962,17853.6723069962,2.64240867051503,0.020946970746039,20239007781220.9,2.64240867051565,0.0209469707460488,20239007781230.4,9.484375,0.00518768983708123,0.0123353637387908,0.000169162761255231,0.0492019957985673,0.013418726126882,0.116993215460094,0.0319072405800257,0.00160440306378008,0.000437564471940023,0.229564423093168,0.0626084790254095,1.32340547445628,0.360928765760803,0.00726822218957827,0.00198224241533953,6.26782454275432,0.11785687349626,113873562372365,6.2678245427558,0.117856873496316,113873562372419,53.875,0.279486789972751,0.0762236699925685,0.664567721427355,0.18124574220746,0.00911364376262558,0.0024855392079888,1.30401668999217,0.355640915452409,7.51746635243038,2.05021809611738,0.0412863757984611,0.0112599206723076
2189,1857.77915392751,975.43767307003,65.1462572328925,203.169313534719,923.49687970327,14973.0424202717,720.327566168551,48.1082966273651,0.00884825264399865,0.0188482526439987,0.0237567135854941,6.34256283857129,0.150678448753937,0.00884825264399865,0.138311523028839,0.87724952610891,0.0388482526439987,0.000737678905253347,0.00467877481125783,0.0319449017268987,0.0763295801462575,0.00102183375543576,17838.58167066,17838.58167066,2.65264936444524,0.0211096459520752,20591143926824.4,2.65264936444586,0.021109645952085,20591143926834,9.55078125,0.00503659207483615,0.0120345012085764,0.000161107391671649,0.0481033891522437,0.0131191061324301,0.114938888495974,0.031346969589811,0.00153870145561399,0.000419645851531088,0.226895174673957,0.0618805021838065,1.32098310080278,0.360268118400757,0.00704540985681419,0.00192147541549478,6.29352275767898,0.11882528610427,115906660579429,6.29352275768045,0.118825286104325,115906660579484,54.3125,0.273549907064538,0.0746045201085104,0.653623846890806,0.178261049152038,0.00875014521016643,0.0023864032391363,1.29028650661215,0.351896319985131,7.5120445945038,2.04873943486467,0.0400651855415724,0.0109268687840652
2190,1875.17055206948,984.731734962744,65.7516492389817,205.01300616964,931.877300771089,14976.5328529423,726.864294601449,48.5335492359068,0.00883948587570245,0.0188394858757024,0.0233174252812502,6.3871332465417,0.148931502237625,0.00883948587570245,0.13709963276148,0.875673622499504,0.0388394858757024,0.000710099024231363,0.00453549708600496,0.0312324123208298,0.0749911831949699,0.000980013692961532,17822.9799247189,17822.9799247189,2.6628468000168,0.0212722592410792,20947468749045.1,2.66284680001741,0.0212722592410889,20947468749054.8,9.6328125,0.00488989521828752,0.011740976788855,0.000153435611115856,0.0471034437824103,0.0128463937588392,0.113098627973893,0.0308450803565162,0.00147801647270196,0.000403095401645988,0.224612385717043,0.0612579233773754,1.32065505621019,0.360178651693688,0.00684025075685367,0.00186552293368736,6.31910017452026,0.119793081046866,117964048535813,6.31910017452173,0.119793081046922,117964048535868,54.75,0.267721763201242,0.0730150263276114,0.642818479189813,0.175314130688131,0.00840059970859312,0.00229107264779812,1.27662903414845,0.348171554767759,7.50620489369101,2.04714678918846,0.0388779215766671,0.0106030695209092
2191,1892.66650303217,994.084359681368,66.3620907163412,206.867204797763,940.305476353468,14979.7022509507,733.438271555705,48.9621395184379,0.00883080444926575,0.0188308044492657,0.0228864549240387,6.43557934216171,0.147287596524459,0.00883080444926575,0.135899530582162,0.874592211624032,0.0388308044492657,0.000683555995057174,0.00439907884100074,0.0305527268467444,0.0737170611503951,0.000940425761189681,17806.8693848214,17806.8693848214,2.67300070965914,0.0214347983815148,21307997823987.3,2.67300070965975,0.0214347983815245,21307997823997,9.70703125,0.00474747108571604,0.011454611501322,0.000146129153443672,0.046083850187517,0.0125683227784137,0.111190271799942,0.0303246195818023,0.00141848025901377,0.000386858252458302,0.22215953314936,0.0605889635861892,1.31918099022137,0.359776633696738,0.00663529940514483,0.00180962711049405,6.34455640835157,0.120760188056265,120045814218914,6.34455640835303,0.12076018805632,120045814218969,55.1875,0.262001060542954,0.0714548346935329,0.632151372229207,0.172404919698875,0.00806450265567267,0.00219940981518345,1.26304623112039,0.344467153941924,7.49995534400304,2.04544236654628,0.0377237464772178,0.0102882944937867
2192,1910.26705752672,1003.49558643668,66.9776213361836,208.731909614863,948.781407340288,14982.5503864909,740.049497725424,49.3940937046801,0.0088222081487991,0.0188222081487991,0.0224636396232699,6.48983896925611,0.145785403818423,0.0088222081487991,0.134711081382257,0.874253225545206,0.0388222081487991,0.000658010571679329,0.004270382650267,0.0299129348131037,0.0725254479014324,0.000903194928155387,17790.2524104125,17790.2524104125,2.68311083472382,0.0215972512542371,21672746312791,2.68311083472443,0.0215972512542469,21672746312800.8,9.78515625,0.00460919522885052,0.0111752307329971,0.000139170622327307,0.0451016955010569,0.0123004624093791,0.109351378852178,0.0298231033233213,0.00136180628488244,0.000371401714058847,0.219810223657387,0.0599482428156511,1.31816897993186,0.359500630890506,0.00643873625803406,0.00175601897946383,6.36989109176182,0.12172653756272,122152043196408,6.36989109176327,0.121726537562775,122152043196464,55.65625,0.256530521955712,0.0699628696242851,0.621971435483367,0.169628573313646,0.00774571494890418,0.0021124677133375,1.25024194278262,0.34097507530435,7.49751362318127,2.0447764426858,0.0366224008800277,0.00998792751273481
2193,1927.97226138891,1012.96545124874,67.5982811179092,210.607120349651,957.305092498413,14985.0770536881,746.697972148762,49.8294382787297,0.00881369697058224,0.0188136969705822,0.0220488198088277,6.54216075252572,0.144246923592824,0.00881369697058224,0.13353415183278,0.873601887242221,0.0388136969705822,0.000633425005463673,0.00414396821041283,0.0292758214824417,0.0713269813676411,0.000867120555518374,17773.1314090602,17773.1314090602,2.6931769252973,0.0217596058528615,22041728961738.6,2.6931769252979,0.0217596058528712,22041728961748.4,9.85546875,0.00447494682412672,0.0109026641297532,0.000132543449835531,0.0441026985830927,0.0120280087044798,0.107450865622529,0.029304781533417,0.00130627782787126,0.000356257589419435,0.217301454600282,0.0592640330728042,1.31604166044571,0.358920452848831,0.0062427003468158,0.00170255464004067,6.39510387446507,0.122692060695594,124282818627151,6.39510387446651,0.12269206069565,124282818627207,56.0625,0.250876706327604,0.0684209199075285,0.61123060777429,0.166699256665716,0.00743071715640443,0.00202655922447393,1.2361119605324,0.337121443781564,7.48625838712521,2.04170683285233,0.0355113893688071,0.00968492437331104
2194,1945.78215559967,1022.49398669289,68.224110416515,212.492836213194,965.876528241792,14987.2820686186,753.383692028598,50.2681999697653,0.0088052706631231,0.0188052706631231,0.0216418391656695,6.57510409754733,0.142297345376654,0.0088052706631231,0.132368610390985,0.870337392568414,0.0388052706631231,0.000609762987686157,0.00400925511886795,0.0285662535918663,0.0699377088719241,0.000829987600111104,17755.5088303443,17755.5088303443,2.70319874001801,0.0219218502841049,22414960092679.1,2.70319874001861,0.0219218502841146,22414960092689,9.9375,0.00434460856711332,0.0106367454924422,0.00012623185698622,0.0431745476356886,0.0117748766279151,0.105702658331144,0.0288279977266757,0.00125442907880056,0.000342117021491061,0.21506577670884,0.0586543027387747,1.31541306576042,0.358749017934659,0.00605951969013118,0.00165259627912669,6.42019442291975,0.12365668928427,126438221207517,6.42019442292119,0.123656689284325,126438221207573,56.5,0.245470384041903,0.0669464683750644,0.600976120322983,0.163902578269904,0.0071320999197214,0.00194511815992402,1.22276391286033,0.333481067143725,7.47882648709068,2.03967995102473,0.0344516088042678,0.00939589331025487
2195,1963.6967762529,1032.08122198355,68.8551499325208,214.389055918597,974.495708720895,14989.1652693372,760.106652802298,50.7104057593669,0.00879692906982096,0.018796929069821,0.02124254456227,6.63130156846653,0.140865719074001,0.00879692906982096,0.131214327261125,0.87012177417198,0.038796929069821,0.000586989594041409,0.00389250501564033,0.0279712714616233,0.068815089821864,0.000797220486879205,17737.3871675112,17737.3871675112,2.71317604589781,0.022083972768101,22792453600753.1,2.7131760458984,0.0220839727681107,22792453600763.1,10.015625,0.00421806657001293,0.0103773126755533,0.000120220816177352,0.0422465729902858,0.0115217926337143,0.103935272266089,0.028345983345297,0.00120408661202629,0.000328387257825352,0.212757360381485,0.058024734649496,1.31419349647471,0.358416408129465,0.00587906765282099,0.001603382087133,6.44516241995737,0.124620355858892,128618329158870,6.44516241995879,0.124620355858947,128618329158927,56.921875,0.240100258039955,0.0654818885563514,0.590696094953763,0.16109893498739,0.0068431942708452,0.00186632571023051,1.20916546625546,0.329772399887853,7.46896553456685,2.03699060033641,0.0334125482983258,0.00911251317227068
2196,1981.7161545462,1041.72718284607,69.4914407077891,216.295777656581,983.162625711734,14990.7265158961,766.866848055152,51.1560828784364,0.00878867191842925,0.0187886719184292,0.0208507859851535,6.68168550791134,0.139318394545561,0.00878867191842925,0.130071174383424,0.869094680874735,0.0387886719184292,0.000565071231434744,0.00377562825801515,0.0273629070604475,0.0676467704539599,0.000765026366858562,17718.7689543543,17718.7689543543,2.7231086181475,0.0222459616386876,23174222947571.8,2.7231086181481,0.0222459616386973,23174222947581.9,10.08984375,0.00409521026214848,0.0101242074883447,0.000114496015407002,0.0413200316684747,0.0112690995459476,0.102151671649978,0.0278595468136304,0.00115524690545424,0.000315067337851157,0.210381172654889,0.0573766834513334,1.31239782590775,0.357926679793024,0.00570148043279666,0.00155494920894454,6.47000756442024,0.125582993650965,130823218189396,6.47000756442166,0.12558299365102,130823218189453,57.34375,0.234834713470077,0.0640458309463846,0.580560023159768,0.158334551770846,0.00656563088349526,0.00179062660458962,1.19566225883615,0.326089706955313,7.45876890604949,2.03420970164986,0.0324033034275861,0.00883726457115985
2197,1999.84031674816,1051.43189162149,70.1330241368608,218.212999119415,991.877268724612,14991.9656903669,773.664269605198,51.6052588155477,0.00878049904991139,0.0187804990499114,0.0204664164700821,6.73788297883055,0.137900319171423,0.00878049904991139,0.128939025393461,0.868776064505598,0.0387804990499114,0.000543975586711119,0.00366524384660021,0.0267893665243327,0.0665519271315768,0.000734724527004535,17699.6567672663,17699.6567672663,2.73299624000654,0.0224078053436696,23560281159580.7,2.73299624000713,0.0224078053436793,23560281159590.8,10.16796875,0.00397593229334804,0.0098772755983851,0.000109043824197145,0.0404271553108787,0.0110255878120578,0.100431829619517,0.0273904989871411,0.00110875419681706,0.000302387508222835,0.20810188309228,0.0567550590251673,1.31104798085616,0.357558540233499,0.00553112676644157,0.00150848911812043,6.49472957080819,0.126544536593791,133052961485175,6.4947295708096,0.126544536593846,133052961485232,57.78125,0.229734337825016,0.0626548194068226,0.570721330669189,0.155651272000688,0.00630068846689126,0.00171836958187943,1.18257512666193,0.322520489089617,7.45025806101589,2.03188856209524,0.0314315893696518,0.00857225164626868
